nomAttribuant;idAttribuant;dateConvention;referenceDecision;nomBeneficiaire;idBeneficiaire;objet;montant;nature;conditionsVersement;datesPeriodeVersement;idRAE;notificationUE;pourcentageSubvention
Ville de Toulouse;21310555400017;;;CLUB ALPIN FRANCAISE DE TOULOUSE;52513269200019;Subvention de Fonctionnement;1000.0;aide en numéraire;unique;2017-01-25;;non;1
Ville de Toulouse;21310555400017;;;CLUB AMITIES LOISIRS AINES PONT DES DEMOISELLES;48301901400016;Subvention de Fonctionnement;750.0;aide en numéraire;unique;2017-07-10;;non;1
Ville de Toulouse;21310555400017;;;CLUB ANIMATION 3EME AGE ST SIMON;48171703100019;Subvention de Fonctionnement;610.0;aide en numéraire;unique;2017-07-07;;non;1
Ville de Toulouse;21310555400017;;;CLUB BOULISTE TOULOUSAIN ASSOC;52037015600017;Subvention de Fonctionnement;14000.0;aide en numéraire;unique;2017-01-16;;non;1
Ville de Toulouse;21310555400017;;;CLUB DES CHEVEUX D ARGENT DE SAUZELONG RANGUEIL;51853859000010;Subvention de Fonctionnement;925.0;aide en numéraire;unique;2017-07-10;;non;1
Ville de Toulouse;21310555400017;;;CLUB ECHECS INTERNATIONAL DE TOULOUSE CAISSA;39128752100044;Subvention de Fonctionnement;500.0;aide en numéraire;unique;2017-02-13;;non;1
Ville de Toulouse;21310555400017;;;CLUB LOISIRS ET DETENTE GRAND SELVE;75258045600016;Subvention de Fonctionnement;700.0;aide en numéraire;unique;2017-07-10;;non;1
Ville de Toulouse;21310555400017;;;CLUB OLIVIER;50317932700013;Subvention de Fonctionnement;830.0;aide en numéraire;unique;2017-07-10;;non;1
Ville de Toulouse;21310555400017;;;CLUB TOULOUSAIN SPORT ADAPTE;44141970200010;Subvention de Fonctionnement;2000.0;aide en numéraire;unique;2017-01-25;;non;1
Ville de Toulouse;21310555400017;;;COLLECTIF DES ASS DES PRADETTES;39176445300034;Subvention de Fonctionnement;14000.0;aide en numéraire;unique;2017-05-22;;non;1
Ville de Toulouse;21310555400017;;;COLLECTIF D INCUBATEURS DE STREET ARTISTES;82256598200037;Subvention de Fonctionnement;2500.0;aide en numéraire;unique;2017-10-02;;non;1
Ville de Toulouse;21310555400017;;;COLLECTIF JOB;53483916200029;Subvention de Fonctionnement;3940.0;aide en numéraire;unique;2017-07-10;;non;1
Ville de Toulouse;21310555400017;;;COLLEGE GEORGE SAND;19310086400019;Subvention de Fonctionnement;9705.0;aide en numéraire;unique;2017-10-02;;non;1
Ville de Toulouse;21310555400017;;;COMITE AGREMENT DU SOL VIOLETTE;53206553900027;Subvention de Fonctionnement;45000.0;aide en numéraire;unique;2017-06-21;;non;1
Ville de Toulouse;21310555400017;;;COMITE DE COORDINATION POUR LA PROMOTION ET SOLIDARITE;77695198000072;Subvention de Fonctionnement;158057.52;aide en numéraire;échelonné;2017-12-31;;non;1
Ville de Toulouse;21310555400017;;;COMPAGNIE DU REVOIR;50053909300012;Subvention de Fonctionnement;4140.0;aide en numéraire;unique;2017-09-29;;non;1
Ville de Toulouse;21310555400017;;;COMPAGNIE LA BARAQUE;37927684300032;Subvention de Fonctionnement;20546.0;aide en numéraire;échelonné;2017-10-03;;non;1
Ville de Toulouse;21310555400017;;;COMPAGNIE LA VOLIERE ASSOC;44277805600022;Subvention de Fonctionnement;2000.0;aide en numéraire;unique;2017-04-20;;non;1
Ville de Toulouse;21310555400017;;;COMPAGNIE MOLISETTI ASSOC;74998970300022;Subvention de Fonctionnement;2592.0;aide en numéraire;unique;2017-09-29;;non;1
Ville de Toulouse;21310555400017;;;CONFEDERATION SYNDICALE DES FAMILLES;39909650200030;Subvention de Fonctionnement;57700.0;aide en numéraire;échelonné;2017-11-14;;non;1
Ville de Toulouse;21310555400017;;;CONSEIL PERMANENT REGIONAL DES ASSOC D ENVIRONNEMENT - COPRAE;34075235100023;Subvention de Fonctionnement;1500.0;aide en numéraire;unique;2017-12-26;;non;1
Ville de Toulouse;21310555400017;;;CONVIVENCIA ASSOC;37929542100034;Subvention de Fonctionnement;23580.0;aide en numéraire;échelonné;2017-07-13;;non;1
Ville de Toulouse;21310555400017;;;CORPS ET ARTS;40903964100033;Subvention de Fonctionnement;5900.0;aide en numéraire;échelonné;2017-10-02;;non;1
Ville de Toulouse;21310555400017;;;CRECHE LE JARDIN ENCHANTE;39849452600021;Subvention de Fonctionnement;86129.68;aide en numéraire;échelonné;2017-09-28;;non;1
Ville de Toulouse;21310555400017;;;CRECHE LES PETITS GALOPINS ASSOC;38835872300038;Subvention de Fonctionnement;93236.0;aide en numéraire;échelonné;2017-09-28;;non;1
Ville de Toulouse;21310555400017;;;CRECHE PARENTALE DANS LA LUNE;34789262200023;Subvention de Fonctionnement;73216.0;aide en numéraire;échelonné;2017-09-28;;non;1
Ville de Toulouse;21310555400017;;;CRECHE PARENTALE PREMIERS PAS SUR LA TERRASSE;34191021400020;Subvention de Fonctionnement;108075.0;aide en numéraire;échelonné;2017-09-29;;non;1
Ville de Toulouse;21310555400017;;;CRICAO;43490474400035;Subvention de Fonctionnement;18600.0;aide en numéraire;échelonné;2017-09-29;;non;1
Ville de Toulouse;21310555400017;;;CROIX D O;80896732700012;Subvention de Fonctionnement;217172.72;aide en numéraire;échelonné;2017-09-28;;non;1
Ville de Toulouse;21310555400017;;;CTRE D ART CHOREGRAPHIQUE POUR LE DEV DES DANSES URBAINES ASSOC;43186364600029;Subvention de Fonctionnement;69712.0;aide en numéraire;échelonné;2017-06-19;;non;1
Ville de Toulouse;21310555400017;;;DADADZO COMPAGNIE ASSOC;44921833800019;Subvention de Fonctionnement;1500.0;aide en numéraire;unique;2017-07-27;;non;1
Ville de Toulouse;21310555400017;;;DAUPHINS DU TOEC ASSOC;34233163400028;Subvention de Fonctionnement;210125.0;aide en numéraire;unique;2017-01-30;;non;1
Ville de Toulouse;21310555400017;;;DEFENSE INTERET CITOYENS EUROPEENS ASSOC;80025725500011;Subvention de Fonctionnement;400.0;aide en numéraire;unique;2017-10-24;;non;1
Ville de Toulouse;21310555400017;;;DES THEATRES PRES DE CHEZ VOUS;79469372100019;Subvention de Fonctionnement;10710.0;aide en numéraire;unique;2017-08-09;;non;1
Ville de Toulouse;21310555400017;;;DIAPASON;39317864500023;Subvention de Fonctionnement;24500.0;aide en numéraire;échelonné;2017-11-23;;non;1
Ville de Toulouse;21310555400017;;;ECLATS;48980630700034;Subvention de Fonctionnement;9100.0;aide en numéraire;échelonné;2017-10-02;;non;1
Ville de Toulouse;21310555400017;;;EDUCATION NOUVELLE LA PRAIRIE MERCREDIS NON CONFORMES;77694443100019;Subvention de Fonctionnement;138728.0;aide en numéraire;échelonné;2017-11-13;;non;1
Ville de Toulouse;21310555400017;;;EGALITERE;45387264000041;Subvention de Fonctionnement;10000.0;aide en numéraire;unique;2017-04-13;;non;1
Ville de Toulouse;21310555400017;;;EL ISLAH ASSOC;75234530600019;Subvention de Fonctionnement;400.0;aide en numéraire;unique;2017-07-10;;non;1
Ville de Toulouse;21310555400017;;;EMPALOT SERVICES REGIE DE QUARTIER;40336643800022;Subvention de Fonctionnement;89300.0;aide en numéraire;unique;2017-04-20;;non;1
Ville de Toulouse;21310555400017;;;EMPALOT VELO CLUB;49841740100011;Subvention de Fonctionnement;1600.0;aide en numéraire;unique;2017-01-23;;non;1
Ville de Toulouse;21310555400017;;;ENAC LEONARD DE VINCI;48103678800018;Subvention de Fonctionnement;6624.0;aide en numéraire;échelonné;2017-07-24;;non;1
Ville de Toulouse;21310555400017;;;ENSEMBLE A TOUT AGE;51335449800018;Subvention de Fonctionnement;500.0;aide en numéraire;unique;2017-07-10;;non;1
Ville de Toulouse;21310555400017;;;ENSEMBLE VOCAL LES PARADOUX;49242237300026;Subvention de Fonctionnement;750.0;aide en numéraire;unique;2017-10-31;;non;1
Ville de Toulouse;21310555400017;;;ENTRAIDE PROTESTANTE;33938825800024;Subvention de Fonctionnement;4000.0;aide en numéraire;unique;2017-07-06;;non;1
Ville de Toulouse;21310555400017;;;ESCAMBIAR;42243928100029;Subvention de Fonctionnement;25344.0;aide en numéraire;échelonné;2017-05-30;;non;1
Ville de Toulouse;21310555400017;;;ESCAPADE;48056496200011;Subvention de Fonctionnement;2400.0;aide en numéraire;unique;2017-05-29;;non;1
Ville de Toulouse;21310555400017;;;2 BOUTS ASSOC;48854212700045;Subvention de Fonctionnement;19000.0;aide en numéraire;échelonné;2017-12-27;;non;1
Ville de Toulouse;21310555400017;;;3PA ASSOC;50870892200028;Subvention de Fonctionnement;3000.0;aide en numéraire;unique;2017-12-27;;non;1
Ville de Toulouse;21310555400017;;;7 NOTRE QUARTIER SARCOS ROBERT;45157876900015;Subvention de Fonctionnement;500.0;aide en numéraire;unique;2017-05-15;;non;1
Ville de Toulouse;21310555400017;;;ACADEMIE CHRISTOPHE TIOZZO TOULOUSE ASSOC;51838328600011;Subvention de Fonctionnement;24150.0;aide en numéraire;échelonné;2017-11-21;;non;1
Ville de Toulouse;21310555400017;;;ACCEPPT ASSOC;50181017000024;Subvention de Fonctionnement;5000.0;aide en numéraire;unique;2017-07-24;;non;1
Ville de Toulouse;21310555400017;;;ADAPEI 31;77558123400272;Subvention de Fonctionnement;960.0;aide en numéraire;unique;2017-07-11;;non;1
Ville de Toulouse;21310555400017;;;ADEPAPE ENTRAIDE PUPILLES DE L ETAT ASSOC;47866695100023;Subvention de Fonctionnement;2500.0;aide en numéraire;unique;2017-11-07;;non;1
Ville de Toulouse;21310555400017;;;ADT PAROISSE NOTRE DAME DALBADE ASSOC;45300244600012;Subvention de Fonctionnement;629.3;aide en numéraire;unique;2017-08-04;;non;1
Ville de Toulouse;21310555400017;;;AEGEE TOULOUSE ASSOC;51768756200028;Subvention de Fonctionnement;2000.0;aide en numéraire;unique;2017-11-15;;non;1
Ville de Toulouse;21310555400017;;;AGENCE AIDE COOPERATION TECHNIQUE ET DEVELOPPEMENT;40288681600030;Subvention de Fonctionnement;5000.0;aide en numéraire;unique;2017-07-06;;non;1
Ville de Toulouse;21310555400017;;;AIDE A L EMPLOI LA PASSERELLE ASSOC;38073036600032;Subvention de Fonctionnement;14400.0;aide en numéraire;unique;2017-07-31;;non;1
Ville de Toulouse;21310555400017;;;AIDE INSERTION ET REINTEGRATION;49348925600013;Subvention de Fonctionnement;1700.0;aide en numéraire;unique;2017-12-07;;non;1
Ville de Toulouse;21310555400017;;;AIDES ASSOC;34949617400047;Subvention de Fonctionnement;6600.0;aide en numéraire;unique;2017-03-23;;non;1
Ville de Toulouse;21310555400017;;;ALI ALAOUI ARTS ET DEVELOPPEMENT;48464019800038;Subvention de Fonctionnement;2000.0;aide en numéraire;unique;2017-10-31;;non;1
Ville de Toulouse;21310555400017;;;ALLEE  CLAE PATTE D OIE LAIQUE LOISIRS EDUC ENFANTS ASSOC;40101893200012;Subvention de Fonctionnement;296933.6;aide en numéraire;échelonné;2017-12-22;;non;1
Ville de Toulouse;21310555400017;;;AMICALE DES RETRAITES DES PRADETTES ASSOC;82119537700014;Subvention de Fonctionnement;500.0;aide en numéraire;unique;2017-07-10;;non;1
Ville de Toulouse;21310555400017;;;AMICALE ETUDIANTS PHARMACIE TOULOUSE;38339315400018;Subvention de Fonctionnement;1000.0;aide en numéraire;unique;2017-10-30;;non;1
Ville de Toulouse;21310555400017;;;AMIS DE L UNIVERSITE POPULAIRE DU GRAND TOULOUSE;81206304800019;Subvention de Fonctionnement;500.0;aide en numéraire;unique;2017-04-12;;non;1
Ville de Toulouse;21310555400017;;;ANIMATION BAS D IMMEUBLES ASSOC;38386627400020;Subvention de Fonctionnement;132187.0;aide en numéraire;échelonné;2017-11-14;;non;1
Ville de Toulouse;21310555400017;;;ANIMATION SOCIALE ET SOLIDAIRE DES QUARTIERS OUEST TOULOUSAINS;32935971500011;Subvention de Fonctionnement;506966.16;aide en numéraire;échelonné;2017-12-31;;non;1
Ville de Toulouse;21310555400017;;;ANTIPHONA;41512725700020;Subvention de Fonctionnement;4000.0;aide en numéraire;unique;2017-07-27;;non;1
Ville de Toulouse;21310555400017;;;ANTIQUITES ASSOC;81025903600012;Subvention de Fonctionnement;4218.0;aide en numéraire;unique;2017-09-29;;non;1
Ville de Toulouse;21310555400017;;;ARC EN CIEL ASSOC;34890305500013;Subvention de Fonctionnement;82071.5;aide en numéraire;échelonné;2017-11-09;;non;1
Ville de Toulouse;21310555400017;;;ARTICLE 1 - PASSEPORT AVENIR;49938181200043;Subvention de Fonctionnement;7500.0;aide en numéraire;unique;2017-07-25;;non;1
Ville de Toulouse;21310555400017;;;ARTISTES DU MONDE ARABE ASSOC;50365720700018;Subvention de Fonctionnement;3000.0;aide en numéraire;unique;2017-05-15;;non;1
Ville de Toulouse;21310555400017;;;ASEER ASS SOCIO EDUCATIVE EMPALOT RANGUEIL ASSOC;31833616100035;Subvention de Fonctionnement;40050.0;aide en numéraire;échelonné;2017-11-24;;non;1
Ville de Toulouse;21310555400017;;;ASSOC COMITE DEPARTEMENTAL HANDISPORT 31;44837729100043;Subvention de Fonctionnement;1632.0;aide en numéraire;unique;2017-10-27;;non;1
Ville de Toulouse;21310555400017;;;ASSOCIATION AVEC ACTIONS POUR VAINCRE L EXCLUSION DE CITOYENS;80985938200024;Subvention de Fonctionnement;3500.0;aide en numéraire;échelonné;2017-11-23;;non;1
Ville de Toulouse;21310555400017;;;ASSOCIATION BADMINTON CROIX DAURADE;82900686500010;Subvention de Fonctionnement;500.0;aide en numéraire;unique;2017-07-06;;non;1
Ville de Toulouse;21310555400017;;;ASSOCIATION DU MAY;77693921700019;Subvention de Fonctionnement;227213.0;aide en numéraire;échelonné;2017-10-30;;non;1
Ville de Toulouse;21310555400017;;;ASSOCIATION LES CHEVEUX D ARGENT;81296951700026;Subvention de Fonctionnement;2400.0;aide en numéraire;unique;2017-07-24;;non;1
Ville de Toulouse;21310555400017;;;ASSOCIATION REFLET;39276070800017;Subvention de Fonctionnement;17500.0;aide en numéraire;échelonné;2017-12-21;;non;1
Ville de Toulouse;21310555400017;;;ATELIER REG PRATIQUE MUSICALE AMATEURS ASSOC;38051428100043;Subvention de Fonctionnement;5700.0;aide en numéraire;unique;2017-10-31;;non;1
Ville de Toulouse;21310555400017;;;ATELIER TOUT TERRAIN;82081977900019;Subvention de Fonctionnement;2500.0;aide en numéraire;unique;2017-09-29;;non;1
Ville de Toulouse;21310555400017;;;ATOLL LOISIRS FRANCE ASSOC;40304099100016;Subvention de Fonctionnement;204264.28;aide en numéraire;échelonné;2017-09-04;;non;1
Ville de Toulouse;21310555400017;;;A TOUT PETIT PAS ASSOC;75214936900023;Subvention de Fonctionnement;233811.0;aide en numéraire;échelonné;2017-09-28;;non;1
Ville de Toulouse;21310555400017;;;AUXILIA ASSOC;77568355000062;Subvention de Fonctionnement;650.0;aide en numéraire;unique;2017-07-06;;non;1
Ville de Toulouse;21310555400017;;;AVENIR JUDO 31 ASSOC;49979423800034;Subvention de Fonctionnement;9000.0;aide en numéraire;unique;2017-07-06;;non;1
Ville de Toulouse;21310555400017;;;AVOCATS SANS FRONTIERES ASSOC;42027320300042;Subvention de Fonctionnement;8000.0;aide en numéraire;unique;2017-07-05;;non;1
Ville de Toulouse;21310555400017;;;BACKGAMMON CLUB TOULOUSAIN;82518176100016;Subvention de Fonctionnement;500.0;aide en numéraire;unique;2017-07-12;;non;1
Ville de Toulouse;21310555400017;;;BOULES RAPHAEL PARC ASSOC;75179262300017;Subvention de Fonctionnement;3000.0;aide en numéraire;unique;2017-04-14;;non;1
Ville de Toulouse;21310555400017;;;C2RCH CENTRE RESSOURCES REGIONAL CULTURE ET HANDICAP ASSOC;80487309900027;Subvention de Fonctionnement;960.0;aide en numéraire;unique;2017-10-26;;non;1
Ville de Toulouse;21310555400017;;;CANOE KAYAK TOULOUSAIN ASSOC;42162607800016;Subvention de Fonctionnement;7700.0;aide en numéraire;unique;2017-01-17;;non;1
Ville de Toulouse;21310555400017;;;CENTRE POLYVALENT JEAN RIEUX CRECHE HALTE GARDERIE ASSOC;32162815800016;Subvention de Fonctionnement;220974.0;aide en numéraire;échelonné;2017-11-15;;non;1
Ville de Toulouse;21310555400017;;;CERCLE LAIQUE ERNEST RENAN ASSOC;38434114500017;Subvention de Fonctionnement;138540.89;aide en numéraire;échelonné;2017-09-04;;non;1
Ville de Toulouse;21310555400017;;;CERCLE LAIQUE JEAN CHAUBET ASSOC;33983913600019;Subvention de Fonctionnement;57094.0;aide en numéraire;échelonné;2017-12-20;;non;1
Ville de Toulouse;21310555400017;;;CERCLE RICHARD WAGNER DE TOULOUSE;40428932400026;Subvention de Fonctionnement;2000.0;aide en numéraire;unique;2017-07-27;;non;1
Ville de Toulouse;21310555400017;;;CIE DIOTIME ASSOC;79998966000011;Subvention de Fonctionnement;5000.0;aide en numéraire;unique;2017-09-29;;non;1
Ville de Toulouse;21310555400017;;;CIMADE DE TOULOUSE GROUPE LOCAL;40271569200040;Subvention de Fonctionnement;16600.0;aide en numéraire;échelonné;2017-11-21;;non;1
Ville de Toulouse;21310555400017;;;CLASSISCO POUR LA MUSIQUE A L ECOLE ASSOC;44324608700029;Subvention de Fonctionnement;7495.0;aide en numéraire;échelonné;2017-10-02;;non;1
Ville de Toulouse;21310555400017;;;CLEMENCE ISAURE;34432043700025;Subvention de Fonctionnement;13400.0;aide en numéraire;échelonné;2017-11-09;;non;1
Ville de Toulouse;21310555400017;;;CLUB 3IEME AGE COLONNE MARENGO;75160777100019;Subvention de Fonctionnement;1500.0;aide en numéraire;unique;2017-07-07;;non;1
Ville de Toulouse;21310555400017;;;CLUB 3IEME AGE JULES JULIEN RANGUEIL;51100815300013;Subvention de Fonctionnement;700.0;aide en numéraire;unique;2017-07-10;;non;1
Ville de Toulouse;21310555400017;;;CLUB DES VIOLETTES DE LALANDE;75295881900019;Subvention de Fonctionnement;800.0;aide en numéraire;unique;2017-07-10;;non;1
Ville de Toulouse;21310555400017;;;CLUB DU TEMPS LIBRE QUARTIER NORD ASSOC;53239449100015;Subvention de Fonctionnement;1200.0;aide en numéraire;unique;2017-07-10;;non;1
Ville de Toulouse;21310555400017;;;CLUB INTER AGE ROSERAIE AMOUROUX;37885834400013;Subvention de Fonctionnement;800.0;aide en numéraire;unique;2017-07-10;;non;1
Ville de Toulouse;21310555400017;;;COLLECTIF ACTION PREVENTION PETITE ENFANCE;39236680300030;Subvention de Fonctionnement;132704.0;aide en numéraire;échelonné;2017-09-28;;non;1
Ville de Toulouse;21310555400017;;;COLLECTIF HABITANTS DE BAGATELLE STOP LA VIOLENCE;50365698500028;Subvention de Fonctionnement;6200.0;aide en numéraire;unique;2017-05-15;;non;1
Ville de Toulouse;21310555400017;;;COLLEGE BECANNE MAURICE;19311231500018;Subvention de Fonctionnement;5770.0;aide en numéraire;unique;2017-10-02;;non;1
Ville de Toulouse;21310555400017;;;COLLEGE CLAUDE NOUGARO;19311232300012;Subvention de Fonctionnement;3150.0;aide en numéraire;unique;2017-10-02;;non;1
Ville de Toulouse;21310555400017;;;COMBUSTIBLE ASSOC;48941728700039;Subvention de Fonctionnement;21800.0;aide en numéraire;échelonné;2017-10-02;;non;1
Ville de Toulouse;21310555400017;;;COMITE BOULISTE DEPT DE LA HAUTE GARONNE;44107923300017;Subvention de Fonctionnement;1500.0;aide en numéraire;unique;2017-01-17;;non;1
Ville de Toulouse;21310555400017;;;COMITE DE LA TERRASSE;31741036300046;Subvention de Fonctionnement;34100.0;aide en numéraire;échelonné;2017-07-05;;non;1
Ville de Toulouse;21310555400017;;;COMITE DE QUARTIER PAPUS TABAR BORDELONGUE;49292484000027;Subvention de Fonctionnement;1200.0;aide en numéraire;unique;2017-05-15;;non;1
Ville de Toulouse;21310555400017;;;COMITE DES QUARTIERS DE L HERS;49049841700024;Subvention de Fonctionnement;460.0;aide en numéraire;unique;2017-07-10;;non;1
Ville de Toulouse;21310555400017;;;COMMUNE DE JURVIELLE;21310242900015;Subvention de Fonctionnement;500.0;aide en numéraire;unique;2017-12-21;;non;1
Ville de Toulouse;21310555400017;;;CONTRE COURANT;51394506300024;Subvention de Fonctionnement;5000.0;aide en numéraire;unique;2017-10-02;;non;1
Ville de Toulouse;21310555400017;;;CRECHE ACCUEIL DU GRAND ROND;33975998700011;Subvention de Fonctionnement;132701.92;aide en numéraire;échelonné;2017-12-14;;non;1
Ville de Toulouse;21310555400017;;;CRECHE BOULE DE GOMME;39202119200019;Subvention de Fonctionnement;85286.0;aide en numéraire;échelonné;2017-09-28;;non;1
Ville de Toulouse;21310555400017;;;CRECHE CLAIR DE LUNE ASSOC;38342283900035;Subvention de Fonctionnement;241156.45;aide en numéraire;échelonné;2017-09-28;;non;1
Ville de Toulouse;21310555400017;;;CRECHE LES PTITS LOUPS;44769401900020;Subvention de Fonctionnement;187124.0;aide en numéraire;échelonné;2017-09-29;;non;1
Ville de Toulouse;21310555400017;;;CRECHE PARENTALE LA FARANDOLE;37920731900029;Subvention de Fonctionnement;73216.0;aide en numéraire;échelonné;2017-09-28;;non;1
Ville de Toulouse;21310555400017;;;CREMATISTE DE HTE GARONNE ASSOC;32667689700027;Subvention de Fonctionnement;276.0;aide en numéraire;unique;2017-07-07;;non;1
Ville de Toulouse;21310555400017;;;CREO 31;50946683500014;Subvention de Fonctionnement;3500.0;aide en numéraire;unique;2017-08-09;;non;1
Ville de Toulouse;21310555400017;;;CRESUS TOULOUSE;79032767000010;Subvention de Fonctionnement;500.0;aide en numéraire;unique;2017-07-06;;non;1
Ville de Toulouse;21310555400017;;;CRF CROIX ROUGE FRANCAISE DELEGATION LOCALE TOULOUSE;77567227226590;Subvention de Fonctionnement;5327.0;aide en numéraire;échelonné;2017-10-31;;non;1
Ville de Toulouse;21310555400017;;;CRL CENTRE REGIONAL DES LETTRES ASSOC;33180102700060;Subvention de Fonctionnement;2100.0;aide en numéraire;unique;2017-12-15;;non;1
Ville de Toulouse;21310555400017;;;CTRE D ACCUEIL D ENFANTS DE TOULOUSE;39358548400024;Subvention de Fonctionnement;138696.7;aide en numéraire;échelonné;2017-09-28;;non;1
Ville de Toulouse;21310555400017;;;DANS IN SAINT SIMON;79056200300018;Subvention de Fonctionnement;250.0;aide en numéraire;unique;2017-07-11;;non;1
Ville de Toulouse;21310555400017;;;DELL ARTE ASSOC;41375052200042;Subvention de Fonctionnement;105296.0;aide en numéraire;échelonné;2017-05-18;;non;1
Ville de Toulouse;21310555400017;;;DEPARTEMENTALE FRANCAS HAUTE-GARONNE ASSOC;38352219000065;Subvention de Fonctionnement;139827.0;aide en numéraire;échelonné;2017-12-20;;non;1
Ville de Toulouse;21310555400017;;;DEP PUPILLES ENSEIGNEMENT PUBLIC HTE GARONNE;77676997800128;Subvention de Fonctionnement;88116.25;aide en numéraire;échelonné;2017-07-26;;non;1
Ville de Toulouse;21310555400017;;;DESBALS SERVICES REGIE DE QUARTIER;39343298400051;Subvention de Fonctionnement;20000.0;aide en numéraire;échelonné;2017-07-24;;non;1
Ville de Toulouse;21310555400017;;;DIA EXOTIC SAS;81789166600015;Subvention de Fonctionnement;3348.0;aide en numéraire;unique;2017-12-19;;non;1
Ville de Toulouse;21310555400017;;;DIGITAL GIRLS;83135574800011;Subvention de Fonctionnement;5000.0;aide en numéraire;unique;2017-11-13;;non;1
Ville de Toulouse;21310555400017;;;DIOCESAINE DE TOULOUSE ASSOC;34522173300024;Subvention de Fonctionnement;555.34;aide en numéraire;unique;2017-10-10;;non;1
Ville de Toulouse;21310555400017;;;ECLECTIQUE COMPAGNIE;81951493600015;Subvention de Fonctionnement;1500.0;aide en numéraire;unique;2017-04-20;;non;1
Ville de Toulouse;21310555400017;;;ECOLE DES PARENTS ET EDUCATEURS;32054356400050;Subvention de Fonctionnement;19012.8;aide en numéraire;unique;2017-06-07;;non;1
Ville de Toulouse;21310555400017;;;EHEO ENFANT HANDICAPE ESPOIR OSTEOPATHIQUE ASSOC;40128189400030;Subvention de Fonctionnement;800.0;aide en numéraire;unique;2017-10-27;;non;1
Ville de Toulouse;21310555400017;;;EN ATTENDANT LES ELEPHANTS;75146424900034;Subvention de Fonctionnement;1000.0;aide en numéraire;unique;2017-05-29;;non;1
Ville de Toulouse;21310555400017;;;EN COMPAGNIE DES BARBARES;51987956300038;Subvention de Fonctionnement;3000.0;aide en numéraire;unique;2017-11-03;;non;1
Ville de Toulouse;21310555400017;;;ENSEMBLE VOCAL A CONTRETEMPS;52299723800012;Subvention de Fonctionnement;500.0;aide en numéraire;unique;2017-07-27;;non;1
Ville de Toulouse;21310555400017;;;ENTRAIDE SCOLAIRE AMICALE;42423937400046;Subvention de Fonctionnement;2390.0;aide en numéraire;unique;2017-10-02;;non;1
Ville de Toulouse;21310555400017;;;EOLE COLLECTIF DE MUSIQUE ACTIVE;41855588400026;Subvention de Fonctionnement;38270.0;aide en numéraire;échelonné;2017-10-02;;non;1
Ville de Toulouse;21310555400017;;;ESPOIR;31486972800027;Subvention de Fonctionnement;80050.0;aide en numéraire;échelonné;2017-10-31;;non;1
Ville de Toulouse;21310555400017;;;ESPRIT TERRE;83172047900011;Subvention de Fonctionnement;2000.0;aide en numéraire;unique;2017-10-24;;non;1
Ville de Toulouse;21310555400017;;;ETUDIANTS MUSULMANS DE FRANCE TOULOUSE;80760953200013;Subvention de Fonctionnement;0.0;aide en numéraire;échelonné;2017-12-21;;non;1
Ville de Toulouse;21310555400017;;;EUROPEENNE DU FILM D ANIMATION CARTOON;50907979400012;Subvention de Fonctionnement;6000.0;aide en numéraire;unique;2017-08-04;;non;1
Ville de Toulouse;21310555400017;;;FAMILLES ENDEUILLEES AZF TOULOUSE;47914574000011;Subvention de Fonctionnement;1000.0;aide en numéraire;unique;2017-12-18;;non;1
Ville de Toulouse;21310555400017;;;FESTIVAL DEODAT DE SEVERAC;39497477800018;Subvention de Fonctionnement;24884.0;aide en numéraire;échelonné;2017-08-09;;non;1
Ville de Toulouse;21310555400017;;;TOULOUSE IRON CLUB;41400707000025;Subvention de Fonctionnement;32100.0;aide en numéraire;unique;2017-01-23;;non;1
Ville de Toulouse;21310555400017;;;TOULOUSE LALANDE AUCAMVILLE XV TLA XV ASSOC;49101145800016;Subvention de Fonctionnement;7000.0;aide en numéraire;unique;2017-01-23;;non;1
Ville de Toulouse;21310555400017;;;TOULOUSE METROPOLE EMPLOI ASSOC;49252474900032;Subvention de Fonctionnement;15000.0;aide en numéraire;unique;2017-07-25;;non;1
Ville de Toulouse;21310555400017;;;TOULOUSE METROPOLE FOOTBALL CLUB;82209766300014;Subvention de Fonctionnement;174700.0;aide en numéraire;unique;2017-01-19;;non;1
Ville de Toulouse;21310555400017;;;TOULOUSE METROPOLE FUTSAL ASSOC;79006561900039;Subvention de Fonctionnement;1700.0;aide en numéraire;échelonné;2017-07-24;;non;1
Ville de Toulouse;21310555400017;;;TOULOUSE MULTI BOXE ASSOC;43900252800024;Subvention de Fonctionnement;10000.0;aide en numéraire;unique;2017-01-18;;non;1
Ville de Toulouse;21310555400017;;;TOULOUSE NAT SYNCHRO ASSOC;42885267700031;Subvention de Fonctionnement;21000.0;aide en numéraire;unique;2017-01-17;;non;1
Ville de Toulouse;21310555400017;;;TOULOUSE TRIATHLON ASSOC;44103517700019;Subvention de Fonctionnement;7000.0;aide en numéraire;unique;2017-07-06;;non;1
Ville de Toulouse;21310555400017;;;TOULOUSE UNIVERSITE CLUB ESCRIME ASSOC;49350172000012;Subvention de Fonctionnement;8600.0;aide en numéraire;unique;2017-07-06;;non;1
Ville de Toulouse;21310555400017;;;TOULOUSE UNIVERSITE CLUB ULTIMATE;78904197700016;Subvention de Fonctionnement;500.0;aide en numéraire;unique;2017-04-04;;non;1
Ville de Toulouse;21310555400017;;;UDAF 31 ASSOC;77695175800023;Subvention de Fonctionnement;4000.0;aide en numéraire;unique;2017-10-31;;non;1
