nomAttribuant;idAttribuant;dateConvention;referenceDecision;nomBeneficiaire;idBeneficiaire;objet;montant;nature;conditionsVersement;datesPeriodeVersement;idRAE;notificationUE;pourcentageSubvention
Toulouse Métropole;24310051800170;;;CENT POUR CENT PUR SPORT ASSOC;44840068900023;Subvention de Fonctionnement;3000.0;aide en numéraire;échelonné;2015-12-16;;non;1
Toulouse Métropole;24310051800170;;;CENTRE FORMATION DEPARTEMENTAL;13000835200747;Subvention d'équipement;747362.0;aide en numéraire;échelonné;2015-08-26;;non;1
Toulouse Métropole;24310051800170;;;CENTRE INFORMATION SUR DROITS FEMMES ET FAMILLES HAUTE GARONNE;31349910500010;Subvention de Fonctionnement;5522.0;aide en numéraire;échelonné;2015-12-14;;non;1
Toulouse Métropole;24310051800170;;;CLASSISCO POUR LA MUSIQUE A L ECOLE ASSOC;44324608700029;Subvention de Fonctionnement;15000.0;aide en numéraire;unique;2015-07-28;;non;1
Toulouse Métropole;24310051800170;;;CNRS CTRE NAT DE LA RECHERCHE SCIENTIFIQUE;18008901303720;Subvention d'équipement;1019627.92;aide en numéraire;échelonné;2015-12-18;;non;1
Toulouse Métropole;24310051800170;;;COMITE BASSIN  EMPLOI NORD HAUTE GARONNE;42371106800019;Subvention de Fonctionnement;5638.25;aide en numéraire;unique;2015-03-30;;non;1
Toulouse Métropole;24310051800170;;;COMPAGNONS BATISSEURS;77566663900080;Subvention de Fonctionnement;15000.0;aide en numéraire;unique;2015-09-02;;non;1
Toulouse Métropole;24310051800170;;;COORACE OCCITANIE;40173631900047;Subvention de Fonctionnement;7920.0;aide en numéraire;échelonné;2015-11-20;;non;1
Toulouse Métropole;24310051800170;;;CRL CENTRE REGIONAL DES LETTRES ASSOC;33180102700060;Subvention de Fonctionnement;10000.0;aide en numéraire;unique;2015-11-26;;non;1
Toulouse Métropole;24310051800170;;;DELL ARTE ASSOC;41375052200042;Subvention de Fonctionnement;18000.0;aide en numéraire;unique;2015-10-15;;non;1
Toulouse Métropole;24310051800170;;;ECOLE ARCHITECTURE DE TOULOUSE;19310150800011;Subvention de Fonctionnement;3500.0;aide en numéraire;unique;2015-12-02;;non;1
Toulouse Métropole;24310051800170;;;ESN TOULOUSE ASSOC;79955205400022;Subvention de Fonctionnement;600.0;aide en numéraire;unique;2015-08-04;;non;1
Toulouse Métropole;24310051800170;;;EUROPEENNE DU FILM D ANIMATION CARTOON;50907979400012;Subvention de Fonctionnement;50000.0;aide en numéraire;échelonné;2015-12-14;;non;1
Toulouse Métropole;24310051800170;;;FACE GRAND TOULOUSE  ASSOC;43482616000062;Subvention de Fonctionnement;19400.0;aide en numéraire;échelonné;2015-12-17;;non;1
Toulouse Métropole;24310051800170;;;FFPE FEDERATION DES FEMMES POUR L EUROPE;39142818200029;Subvention de Fonctionnement;22500.0;aide en numéraire;échelonné;2015-10-29;;non;1
Toulouse Métropole;24310051800170;;;GEIQ PROPRETE TOULOUSE ASSOC;43388796500039;Subvention de Fonctionnement;20000.0;aide en numéraire;unique;2015-12-02;;non;1
Toulouse Métropole;24310051800170;;;GENOSKIN SAS;53512193300027;Subvention d'équipement;20000.0;aide en numéraire;unique;2015-12-10;;non;1
Toulouse Métropole;24310051800170;;;GREENBURO SARL;50177759300028;Subvention d'équipement;5000.0;aide en numéraire;unique;2015-11-18;;non;1
Toulouse Métropole;24310051800170;;;GRISELIDIS ASSOC;43243801800041;Subvention de Fonctionnement;4000.0;aide en numéraire;unique;2015-12-16;;non;1
Toulouse Métropole;24310051800170;;;HUMUS ET ASSOCIES H ET A;75107805600023;Subvention de Fonctionnement;3000.0;aide en numéraire;unique;2015-11-19;;non;1
Toulouse Métropole;24310051800170;;;LA CITE DES JARDINS HLM SA;60080082500033;Subvention d'équipement;424398.29;aide en numéraire;échelonné;2015-12-03;;non;1
Toulouse Métropole;24310051800170;;;LES ECO LIES ASSOC;51759853800026;Subvention de Fonctionnement;900.0;aide en numéraire;unique;2015-08-04;;non;1
Toulouse Métropole;24310051800170;;;LES IMAGINATIONS FERTILES SCIC;53397179200023;Subvention de Fonctionnement;14000.0;aide en numéraire;unique;2015-11-02;;non;1
Toulouse Métropole;24310051800170;;;LES VIDEOPHAGES;44912945100042;Subvention de Fonctionnement;6000.0;aide en numéraire;unique;2015-10-15;;non;1
Toulouse Métropole;24310051800170;;;L USINE;39977063500031;Subvention de Fonctionnement;226000.0;aide en numéraire;échelonné;2015-12-21;;non;1
Toulouse Métropole;24310051800170;;;MOUVEMENT ASSOCIATIF OCCITANIE;48443829600036;Subvention de Fonctionnement;165000.0;aide en numéraire;échelonné;2015-12-04;;non;1
Toulouse Métropole;24310051800170;;;OBSERVER IMMOBILIER TOULOUSAIN;48118780500033;Subvention de Fonctionnement;30000.0;aide en numéraire;unique;2015-12-23;;non;1
Toulouse Métropole;24310051800170;;;ODRADEK ASSOC;35196044800022;Subvention d'équipement;5000.0;aide en numéraire;unique;2015-07-28;;non;1
Toulouse Métropole;24310051800170;;;REFLETS;43912405800025;Subvention de Fonctionnement;1600.0;aide en numéraire;unique;2015-10-23;;non;1
Toulouse Métropole;24310051800170;;;REGIONALE FNARS MIDI PYRENEES ASSOC;41071364800013;Subvention de Fonctionnement;7920.0;aide en numéraire;échelonné;2015-11-25;;non;1
Toulouse Métropole;24310051800170;;;SA D HABITATIONS A LOYER MODERE ALTEAL SA;63080226200034;Subvention d'équipement;717240.0;aide en numéraire;échelonné;2015-11-20;;non;1
Toulouse Métropole;24310051800170;;;SEM SO TOULOUSE;51794933500023;Subvention de Fonctionnement;90000.0;aide en numéraire;échelonné;2015-12-23;;non;1
Toulouse Métropole;24310051800170;;;SNCF RESEAU;41228073700310;Subvention d'équipement;2269931.06;aide en numéraire;échelonné;2015-10-05;;non;1
Toulouse Métropole;24310051800170;;;UNIS CITE;39819156900209;Subvention de Fonctionnement;28270.0;aide en numéraire;échelonné;2015-12-18;;non;1
Toulouse Métropole;24310051800170;;;UREI UNION REG ENTREP INSERTION MIDI PYRENEES ASSOC;38059370700033;Subvention de Fonctionnement;7920.0;aide en numéraire;échelonné;2015-11-20;;non;1
Toulouse Métropole;24310051800170;;;MAISON DES DROITS DES ENFANTS ET DES JEUNES;39945352100045;Subvention de Fonctionnement;16423.5;aide en numéraire;échelonné;2015-12-18;;non;1
Toulouse Métropole;24310051800170;;;MAISON DE L ARCHITECTURE OCCITANIE PYRENEES;44365198900024;Subvention de Fonctionnement;27000.0;aide en numéraire;unique;2015-12-10;;non;1
Toulouse Métropole;24310051800170;;;FRANCE NATURE ENVIRONNEMENT MIDI-PYRENEES;32344760700033;Subvention de Fonctionnement;2400.0;aide en numéraire;unique;2015-11-19;;non;1
Toulouse Métropole;24310051800170;;;ECOLE REGIONALE 2EME CHANCE ASSOC;44990858100027;Subvention de Fonctionnement;150000.0;aide en numéraire;échelonné;2016-01-08;;non;1
Toulouse Métropole;24310051800170;;;LES CHEMINS BUISSONNIERS ASSOC;42957138300026;Subvention de Fonctionnement;2000.0;aide en numéraire;échelonné;2015-08-04;;non;1
Toulouse Métropole;24310051800170;;;INSTITUT NATIONAL POLYTECHNIQUE DE TOULOUSE;19311381800127;Subvention d'équipement;350000.0;aide en numéraire;unique;2015-07-07;;non;1
Toulouse Métropole;24310051800170;;;FESTIVAL LIVRE JEUNESSE OCCITANIE;44446126300014;Subvention de Fonctionnement;6000.0;aide en numéraire;unique;2015-10-15;;non;1
Toulouse Métropole;24310051800170;;;FRANCO HONGROISE MIDI PYRENEES;51310626000013;Subvention de Fonctionnement;1400.0;aide en numéraire;unique;2015-08-04;;non;1
Toulouse Métropole;24310051800170;;;LA  MELEE ASSOC;44371783000055;Subvention de Fonctionnement;109000.0;aide en numéraire;échelonné;2015-12-10;;non;1
Toulouse Métropole;24310051800170;;;FULLSAVE SAS;45162784800059;Subvention d'équipement;8000.0;aide en numéraire;unique;2015-11-18;;non;1
Toulouse Métropole;24310051800170;;;AGENCE DE DEV ECONOMIQUE TOULOUSE METROPOLE - INVEST IN TLSE ASSOC;78977420500015;Subvention de Fonctionnement;450000.0;aide en numéraire;échelonné;2015-12-31;;non;1
Toulouse Métropole;24310051800170;;;CRESS CHAMBRE REG ECONOMIE SOCIALE ET SOLIDAIRE ASSOC;41120410000035;Subvention de Fonctionnement;14000.0;aide en numéraire;unique;2015-09-07;;non;1
Toulouse Métropole;24310051800170;;;DEPARTEMENTALE FRANCAS HAUTE-GARONNE ASSOC;38352219000065;Subvention de Fonctionnement;900.0;aide en numéraire;unique;2015-08-04;;non;1
Toulouse Métropole;24310051800170;;;AGRI SUD OUEST INNOVATION SA;49919608700047;Subvention de Fonctionnement;24000.0;aide en numéraire;échelonné;2015-10-16;;non;1
Toulouse Métropole;24310051800170;;;COMPAGNIE NELSON DUMONT;33195350500046;Subvention de Fonctionnement;36000.0;aide en numéraire;échelonné;2015-11-19;;non;1
Toulouse Métropole;24310051800170;;;BIOMEDICAL ALLIANCE ASSOC;51380607500018;Subvention de Fonctionnement;5000.0;aide en numéraire;unique;2015-12-04;;non;1
Toulouse Métropole;24310051800170;;;CLUB GALAXIE ASSOC;48171391500017;Subvention de Fonctionnement;3000.0;aide en numéraire;unique;2015-11-18;;non;1
Toulouse Métropole;24310051800170;;;COOP ACTION SARL;44238180200028;Subvention de Fonctionnement;11000.0;aide en numéraire;unique;2015-09-04;;non;1
Toulouse Métropole;24310051800170;;;ARTILECT ASSOC;51311307600030;Subvention de Fonctionnement;20000.0;aide en numéraire;unique;2015-10-15;;non;1
Toulouse Métropole;24310051800170;;;APUMP ASSOC;42028675900022;Subvention de Fonctionnement;30000.0;aide en numéraire;unique;2015-12-02;;non;1
Toulouse Métropole;24310051800170;;;TISSEO COLLECTIVITES SMTC AGGLOMERATION TOULOUSAINE;25310098600046;Subvention d'équipement;10010500.0;aide en numéraire;échelonné;2015-07-21;;non;1
Toulouse Métropole;24310051800170;;;TERRITOIRES LOGEMENT ET ANALYSES SOCIALES ASSOC;53192045200012;Subvention de Fonctionnement;20400.0;aide en numéraire;unique;2015-11-05;;non;1
Toulouse Métropole;24310051800170;;;TOULOUSE LE MARATHON DU LIVRE ASSOC;48198116500030;Subvention de Fonctionnement;400000.0;aide en numéraire;échelonné;2015-07-08;;non;1
Toulouse Métropole;24310051800170;;;SNI SUD OUEST AGENCE TOULOUSE SA;47080116802486;Subvention d'équipement;10840.0;aide en numéraire;échelonné;2015-05-29;;non;1
Toulouse Métropole;24310051800170;;;SYNDICAT APICULTEURS MIDI PYRENEES;79317685000022;Subvention de Fonctionnement;3000.0;aide en numéraire;unique;2015-11-19;;non;1
Toulouse Métropole;24310051800170;;;TOULOUSE METROPOLE EAU POTABLE;24310051800162;Subvention d'équipement;63175.87;aide en numéraire;échelonné;2016-01-28;;non;1
Toulouse Métropole;24310051800170;;;THEATRE GARONNE ASSOC;34893866300013;Subvention de Fonctionnement;10000.0;aide en numéraire;unique;2015-07-28;;non;1
Toulouse Métropole;24310051800170;;;TERR EAU CIEL ASSOC;79848703900017;Subvention de Fonctionnement;3000.0;aide en numéraire;unique;2015-11-19;;non;1
Toulouse Métropole;24310051800170;;;SYNDICAT AUTONOME LE GOURDIN FA FPT;;Subvention de Fonctionnement;853.29;aide en numéraire;unique;2015-12-29;;non;1
Toulouse Métropole;24310051800170;;;SYNDICAT UECT UNSA UNION EMPLOYE;;Subvention de Fonctionnement;1477.29;aide en numéraire;unique;2015-12-29;;non;1
Toulouse Métropole;24310051800170;;;MOUVEMENT DES ENTREPRENEURS SOCIAUX ASSOC;52006778600035;Subvention de Fonctionnement;18000.0;aide en numéraire;échelonné;2015-12-07;;non;1
Toulouse Métropole;24310051800170;;;SM POUR L AMENAGEMENT DE LA FORET BOUCONNE;25310113300044;Subvention de Fonctionnement;153170.0;aide en numéraire;unique;2015-07-09;;non;1
Toulouse Métropole;24310051800170;;;RFTM RECETTE DES FINANCES TOULOUSE MUNICIPALE;13000835201018;Subvention de Fonctionnement;-20000.0;aide en numéraire;unique;2015-01-13;;non;1
Toulouse Métropole;24310051800170;;;ORCHESTRE DE CHAMBRE DE TOULOUSE SCCP;47997515300020;Subvention de Fonctionnement;50000.0;aide en numéraire;échelonné;2015-12-03;;non;1
Toulouse Métropole;24310051800170;;;OFFICE DU TOURISME DE TOULOUSE;45096085100019;Subvention de Fonctionnement;40000.0;aide en numéraire;unique;2016-01-08;;non;1
Toulouse Métropole;24310051800170;;;NATURE MIDI PYRENEES ASSOC;32316822900033;Subvention de Fonctionnement;14000.0;aide en numéraire;unique;2015-11-18;;non;1
Toulouse Métropole;24310051800170;;;MAISON  EUROPE ASSOC;34142426500062;Subvention de Fonctionnement;7062.0;aide en numéraire;unique;2015-08-04;;non;1
Toulouse Métropole;24310051800170;;;SEQUENCE ASSOC;39251050900061;Subvention de Fonctionnement;5500.0;aide en numéraire;unique;2015-07-29;;non;1
Toulouse Métropole;24310051800170;;;OCTOPUS;35408547400030;Subvention de Fonctionnement;4000.0;aide en numéraire;échelonné;2015-12-16;;non;1
Toulouse Métropole;24310051800170;;;PIXIENCE;75110873900028;Subvention d'équipement;20000.0;aide en numéraire;unique;2015-11-18;;non;1
Toulouse Métropole;24310051800170;;;UNION SOCIALE POUR L HABITAT MIDI PYRENEES ASSOC;32808440500013;Subvention de Fonctionnement;16200.0;aide en numéraire;unique;2015-12-17;;non;1
Toulouse Métropole;24310051800170;;;TOULOUSE METROPOLE EMPLOI ASSOC;49252474900032;Subvention de Fonctionnement;300000.0;aide en numéraire;échelonné;2015-07-30;;non;1
Toulouse Métropole;24310051800170;;;TRESORERIE COLOMIERS LEGUEVIN;13000835201042;Subvention de Fonctionnement;3000.0;aide en numéraire;unique;2015-12-01;;non;1
Toulouse Métropole;24310051800170;;;TRAVAIL DIFFERENT ASSOC;32789429100035;Subvention de Fonctionnement;6962.9;aide en numéraire;unique;2015-03-24;;non;1
Toulouse Métropole;24310051800170;;;UROSPHERE SAS;47816526900034;Subvention d'équipement;40000.0;aide en numéraire;unique;2015-07-30;;non;1
Toulouse Métropole;24310051800170;;;ACADEMIE AIR ET ESPACE ASSOC;34828655000010;Subvention de Fonctionnement;10000.0;aide en numéraire;unique;2015-11-02;;non;1
Toulouse Métropole;24310051800170;;;4 R CONCEPT SAS;80836899700017;Subvention d'équipement;3000.0;aide en numéraire;unique;2015-11-19;;non;1
Toulouse Métropole;24310051800170;;;3PA ASSOC;50870892200028;Subvention de Fonctionnement;4500.0;aide en numéraire;unique;2015-11-19;;non;1
Toulouse Métropole;24310051800170;;;ADIL 31 ASSOC;32647900300039;Subvention de Fonctionnement;126000.0;aide en numéraire;unique;2015-11-05;;non;1
Toulouse Métropole;24310051800170;;;ALTERN MOBIL SCIC;50379954600042;Subvention d'équipement;5000.0;aide en numéraire;unique;2015-11-19;;non;1
Toulouse Métropole;24310051800170;;;CANCER BIO SANTE ASSOC;48744551200030;Subvention de Fonctionnement;80000.0;aide en numéraire;échelonné;2015-07-30;;non;1
Toulouse Métropole;24310051800170;;;CCIT CHAMBRE COMMERCE INDUSTRIE DE TOULOUSE;18310002300013;Subvention de Fonctionnement;131821.2;aide en numéraire;échelonné;2015-12-30;;non;1
Toulouse Métropole;24310051800170;;;CHAMBRE DES METIERS ET DE L ARTISANAT HAUTE GARONNE;18310005600039;Subvention de Fonctionnement;2500.0;aide en numéraire;unique;2015-12-02;;non;1
Toulouse Métropole;24310051800170;;;CLAP MIDI PYRENEES - CRLAPP;47921525300028;Subvention de Fonctionnement;7000.0;aide en numéraire;unique;2015-10-15;;non;1
Toulouse Métropole;24310051800170;;;COMMUNE DE BLAGNAC;21310069600011;Subvention d'équipement;800000.0;aide en numéraire;unique;2015-01-16;;non;1
Toulouse Métropole;24310051800170;;;COMPAGNIE DES MOBILITES SARL;52156374200035;Subvention d'équipement;69000.0;aide en numéraire;échelonné;2015-12-11;;non;1
Toulouse Métropole;24310051800170;;;COMPAGNIE LA BARAQUE;37927684300032;Subvention de Fonctionnement;15000.0;aide en numéraire;unique;2015-07-28;;non;1
Toulouse Métropole;24310051800170;;;DES CHALETS HLM SA;66080284400028;Subvention d'équipement;2232538.0;aide en numéraire;échelonné;2015-12-07;;non;1
Toulouse Métropole;24310051800170;;;ECOLE DES PARENTS ET EDUCATEURS;32054356400050;Subvention de Fonctionnement;51994.0;aide en numéraire;échelonné;2016-01-08;;non;1
Toulouse Métropole;24310051800170;;;FIL ROUGE;79133934400040;Subvention de Fonctionnement;16698.02;aide en numéraire;unique;2015-11-13;;non;1
Toulouse Métropole;24310051800170;;;ICF ATLANTIQUE HLM SA;77569088600822;Subvention d'équipement;71503.0;aide en numéraire;échelonné;2015-06-01;;non;1
Toulouse Métropole;24310051800170;;;INCUBATEUR REGIONAL NUBBO;43298866500027;Subvention de Fonctionnement;54000.0;aide en numéraire;unique;2015-12-01;;non;1
Toulouse Métropole;24310051800170;;;LA GRAINERIE ASSOC;44492307200037;Subvention de Fonctionnement;222000.0;aide en numéraire;échelonné;2015-10-15;;non;1
Toulouse Métropole;24310051800170;;;LA GRAINERIE ASSOC;44492307200037;Subvention d'équipement;14330.0;aide en numéraire;unique;2015-12-02;;non;1
Toulouse Métropole;24310051800170;;;LA MAISON DE L INITIATIVE SCOP;39838610200048;Subvention de Fonctionnement;11000.0;aide en numéraire;unique;2015-07-31;;non;1
Toulouse Métropole;24310051800170;;;MIDI PYRENEES EXPANSION;34172415100046;Subvention de Fonctionnement;15000.0;aide en numéraire;unique;2015-04-27;;non;1
Toulouse Métropole;24310051800170;;;MISSION LOCALE ASSOCIATION SIEGE ASSOC;32871136100159;Subvention de Fonctionnement;29000.0;aide en numéraire;échelonné;2015-12-21;;non;1
Toulouse Métropole;24310051800170;;;OPPIDEA SEM;52899835400021;Subvention d'équipement;2000000.0;aide en numéraire;échelonné;2015-12-01;;non;1
Toulouse Métropole;24310051800170;;;ORANGE SA;38012986646850;Subvention d'équipement;123768.05;aide en numéraire;échelonné;2015-09-09;;non;1
Toulouse Métropole;24310051800170;;;POINT RENCONTRE CHOMEURS ET PRECAIRE ASSOC;40299109500025;Subvention de Fonctionnement;8000.0;aide en numéraire;unique;2015-07-31;;non;1
Toulouse Métropole;24310051800170;;;PROTECTION ENFANCE ET ADOLESCENCE ASSOC;77558112700047;Subvention de Fonctionnement;8160.0;aide en numéraire;échelonné;2015-12-15;;non;1
Toulouse Métropole;24310051800170;;;REFLET 31;48197388100016;Subvention de Fonctionnement;14742.11;aide en numéraire;unique;2015-11-13;;non;1
Toulouse Métropole;24310051800170;;;REGION INTERPROFESSION PORCINE - MIDIPORC - ASSOC;38749565800024;Subvention de Fonctionnement;4000.0;aide en numéraire;unique;2015-10-16;;non;1
Toulouse Métropole;24310051800170;;;REGION OCCITANIE;20005379100014;Subvention d'équipement;2601464.84;aide en numéraire;unique;2015-09-25;;non;1
Toulouse Métropole;24310051800170;;;REG SAUVEGARDE ENFANT ADO ADUL ARSEAA;77558121800192;Subvention de Fonctionnement;38000.0;aide en numéraire;unique;2016-01-08;;non;1
Toulouse Métropole;24310051800170;;;SAVIM SERVICE AIDE AUX VICTIMES D INFORMATION DE MEDIATION ASSOC;39102051800026;Subvention de Fonctionnement;71445.0;aide en numéraire;échelonné;2016-01-08;;non;1
Toulouse Métropole;24310051800170;;;SELEXEL;49321459700020;Subvention d'équipement;20000.0;aide en numéraire;unique;2015-11-17;;non;1
Toulouse Métropole;24310051800170;;;SOLAGRO ASSOC;32451090800050;Subvention de Fonctionnement;90982.54;aide en numéraire;échelonné;2016-01-08;;non;1
Toulouse Métropole;24310051800170;;;SOLIBRE ASSOC;80128443100013;Subvention de Fonctionnement;10000.0;aide en numéraire;unique;2015-12-04;;non;1
Toulouse Métropole;24310051800170;;;SOLIHA HAUTE GARONNE;77695150100043;Subvention d'équipement;29700.0;aide en numéraire;unique;2015-11-20;;non;1
Toulouse Métropole;24310051800170;;;SYNDICAT SUD CUTM;;Subvention de Fonctionnement;933.43;aide en numéraire;unique;2015-12-29;;non;1
Toulouse Métropole;24310051800170;;;TOULOUSE METROPOLE HABITAT;40012146300014;Subvention d'équipement;5840475.12;aide en numéraire;échelonné;2015-12-09;;non;1
Toulouse Métropole;24310051800170;;;VIA BRACHY;44231311000045;Subvention de Fonctionnement;21120.0;aide en numéraire;unique;2015-06-04;;non;1
Toulouse Métropole;24310051800170;;;3F OCCITANIE SA;71682041000026;Subvention d'équipement;588440.0;aide en numéraire;échelonné;2015-10-23;;non;1
Toulouse Métropole;24310051800170;;;54 H CHRONO;79134046600014;Subvention de Fonctionnement;2000.0;aide en numéraire;unique;2015-07-24;;non;1
Toulouse Métropole;24310051800170;;;A CROQUER;82953728100018;Subvention de Fonctionnement;5000.0;aide en numéraire;unique;2015-09-21;;non;1
Toulouse Métropole;24310051800170;;;INITIATIVES POUR UNE ECONOMIE SOLIDAIRE - IES - SCIC;41764559500022;Subvention de Fonctionnement;13000.0;aide en numéraire;unique;2015-12-17;;non;1
Toulouse Métropole;24310051800170;;;CROUS CENTRE REGIONAL OEUVRES UNIVERSITAIRES SCOLAIRES;18310007200259;Subvention d'équipement;240000.0;aide en numéraire;unique;2015-12-07;;non;1
