nomAttribuant;idAttribuant;dateConvention;referenceDecision;nomBeneficiaire;idBeneficiaire;objet;montant;nature;conditionsVersement;datesPeriodeVersement;idRAE;notificationUE;pourcentageSubvention
Toulouse Métropole;24310051800170;;;AEROSPACE VALLEY;48428452600072;Subvention de Fonctionnement;160000.0;aide en numéraire;échelonné;2017-09-25;;non;1
Toulouse Métropole;24310051800170;;;3F OCCITANIE SA;71682041000026;Subvention d'équipement;695408.0;aide en numéraire;échelonné;2017-11-13;;non;1
Toulouse Métropole;24310051800170;;;AQUIFLOR;75169347400023;Subvention de Fonctionnement;3000.0;aide en numéraire;unique;2017-12-12;;non;1
Toulouse Métropole;24310051800170;;;CROUS CENTRE REGIONAL OEUVRES UNIVERSITAIRES SCOLAIRES;18310007200259;Subvention d'équipement;73171.0;aide en numéraire;unique;2017-10-31;;non;1
Toulouse Métropole;24310051800170;;;CLASSISCO POUR LA MUSIQUE A L ECOLE ASSOC;44324608700029;Subvention de Fonctionnement;13500.0;aide en numéraire;unique;2017-08-22;;non;1
Toulouse Métropole;24310051800170;;;CRIJ CENTRE REGIONAL INFORMATION JEUNESSE;32703565500023;Subvention de Fonctionnement;500.0;aide en numéraire;unique;2017-05-03;;non;1
Toulouse Métropole;24310051800170;;;COMMUNE DE QUINT FONSEGRIVES;21310445800012;Subvention d'équipement;51178.88;aide en numéraire;échelonné;2017-11-21;;non;1
Toulouse Métropole;24310051800170;;;COMPAGNIE ANNE MA SOEUR ANNE;53823577100010;Subvention de Fonctionnement;3000.0;aide en numéraire;unique;2017-11-10;;non;1
Toulouse Métropole;24310051800170;;;CREAR ESCUELA FAIRE ECOLE;80020275600014;Subvention d'équipement;5000.0;aide en numéraire;unique;2017-01-26;;non;1
Toulouse Métropole;24310051800170;;;CULTURES DU COEUR;43963608500045;Subvention de Fonctionnement;1000.0;aide en numéraire;unique;2017-09-07;;non;1
Toulouse Métropole;24310051800170;;;COMMUNE DE TOULOUSE;21310555400017;Subvention de Fonctionnement;900000.0;aide en numéraire;unique;2017-12-20;;non;1
Toulouse Métropole;24310051800170;;;CONSEIL CITOYEN DES BARRADELS;;Subvention de Fonctionnement;1758.0;aide en numéraire;unique;2017-12-22;;non;1
Toulouse Métropole;24310051800170;;;ECOLE DES DROITS DE L HOMME ASSOC;49379812800036;Subvention de Fonctionnement;23000.0;aide en numéraire;unique;2017-07-06;;non;1
Toulouse Métropole;24310051800170;;;ECOLE DES PARENTS ET EDUCATEURS;32054356400050;Subvention de Fonctionnement;52000.0;aide en numéraire;échelonné;2017-12-29;;non;1
Toulouse Métropole;24310051800170;;;ELEMEN TERRE ASSOC;50349319900031;Subvention de Fonctionnement;2500.0;aide en numéraire;unique;2017-10-31;;non;1
Toulouse Métropole;24310051800170;;;FACE GRAND TOULOUSE  ASSOC;43482616000062;Subvention de Fonctionnement;27000.0;aide en numéraire;échelonné;2017-12-18;;non;1
Toulouse Métropole;24310051800170;;;FEDERATION DES ENTREPRISES D INSERTION LANGUEDOC;38988631800093;Subvention de Fonctionnement;7920.0;aide en numéraire;unique;2017-07-13;;non;1
Toulouse Métropole;24310051800170;;;FEDERATION FRANCAISE D ATHLETISME ASSOC;78444873000027;Subvention de Fonctionnement;30000.0;aide en numéraire;unique;2017-02-14;;non;1
Toulouse Métropole;24310051800170;;;FEDERATION NATIONALE DES ASSOCIATIONS D ACCUEIL - FNARS;30840109000011;Subvention de Fonctionnement;7920.0;aide en numéraire;unique;2017-07-13;;non;1
Toulouse Métropole;24310051800170;;;FFPE FEDERATION DES FEMMES POUR L EUROPE;39142818200029;Subvention de Fonctionnement;22500.0;aide en numéraire;unique;2017-07-24;;non;1
Toulouse Métropole;24310051800170;;;FONCIERE D HABITAT ET HUMANISME SA;33980485800043;Subvention d'équipement;183370.0;aide en numéraire;échelonné;2017-10-04;;non;1
Toulouse Métropole;24310051800170;;;GRISELIDIS ASSOC;43243801800041;Subvention de Fonctionnement;4000.0;aide en numéraire;unique;2017-07-06;;non;1
Toulouse Métropole;24310051800170;;;ICF ATLANTIQUE HLM SA;77569088600822;Subvention d'équipement;486782.0;aide en numéraire;échelonné;2017-09-20;;non;1
Toulouse Métropole;24310051800170;;;INRA INSTITUT NATIONAL RECHERCHE AGRONOMIQUE;18007003901134;Subvention d'équipement;394076.04;aide en numéraire;unique;2017-11-17;;non;1
Toulouse Métropole;24310051800170;;;INSERM;18003604801427;Subvention d'équipement;156951.4;aide en numéraire;unique;2017-11-27;;non;1
Toulouse Métropole;24310051800170;;;ISAE INSTITUT SUP AERO ET DE L ESPACE;13000427800011;Subvention de Fonctionnement;5000.0;aide en numéraire;unique;2017-12-15;;non;1
Toulouse Métropole;24310051800170;;;ISAE INSTITUT SUP AERO ET DE L ESPACE;13000427800011;Subvention d'équipement;100164.1;aide en numéraire;unique;2017-11-17;;non;1
Toulouse Métropole;24310051800170;;;LA CITE DES JARDINS HLM SA;60080082500033;Subvention d'équipement;1684963.0;aide en numéraire;échelonné;2017-11-13;;non;1
Toulouse Métropole;24310051800170;;;LA GLANERIE ASSOC;45357906200051;Subvention de Fonctionnement;120000.0;aide en numéraire;échelonné;2017-12-31;;non;1
Toulouse Métropole;24310051800170;;;LA MAISON DU VELO ASSOC;48742094500023;Subvention d'équipement;30000.0;aide en numéraire;unique;2017-03-28;;non;1
Toulouse Métropole;24310051800170;;;LA  MELEE ASSOC;44371783000055;Subvention de Fonctionnement;136000.0;aide en numéraire;échelonné;2017-12-15;;non;1
Toulouse Métropole;24310051800170;;;LES CHEMINS BUISSONNIERS ASSOC;42957138300026;Subvention de Fonctionnement;3000.0;aide en numéraire;unique;2017-12-11;;non;1
Toulouse Métropole;24310051800170;;;MIDI PYRENEES ACTIVE ASSOC;47960447200049;Subvention de Fonctionnement;136000.0;aide en numéraire;échelonné;2017-11-27;;non;1
Toulouse Métropole;24310051800170;;;MISSION LOCALE ASSOCIATION SIEGE ASSOC;32871136100159;Subvention de Fonctionnement;29000.0;aide en numéraire;unique;2017-12-27;;non;1
Toulouse Métropole;24310051800170;;;MIX ARTS MYRYS ASSOC;41816980100044;Subvention de Fonctionnement;160000.0;aide en numéraire;échelonné;2017-06-22;;non;1
Toulouse Métropole;24310051800170;;;MOUVEMENT DES ENTREPRENEURS SOCIAUX ASSOC;52006778600035;Subvention de Fonctionnement;10000.0;aide en numéraire;unique;2017-09-25;;non;1
Toulouse Métropole;24310051800170;;;OPH 31 OFFICE PUBLIC DE L HABITAT HAUTE GARONNE;27310002400036;Subvention d'équipement;222600.0;aide en numéraire;échelonné;2017-11-09;;non;1
Toulouse Métropole;24310051800170;;;ORCHESTRE DE CHAMBRE DE TOULOUSE SCCP;47997515300020;Subvention de Fonctionnement;60000.0;aide en numéraire;unique;2017-06-22;;non;1
Toulouse Métropole;24310051800170;;;PARTICIP ACTION;;Subvention de Fonctionnement;25000.0;aide en numéraire;unique;2017-12-20;;non;1
Toulouse Métropole;24310051800170;;;POINT RENCONTRE CHOMEURS ET PRECAIRE ASSOC;40299109500025;Subvention de Fonctionnement;10740.0;aide en numéraire;unique;2017-12-21;;non;1
Toulouse Métropole;24310051800170;;;PREFECTURE DE LA HAUTE GARONNE;17310001700016;Subvention d'équipement;2491357.63;aide en numéraire;unique;2017-06-13;;non;1
Toulouse Métropole;24310051800170;;;PROMOLOGIS SA;69080205300023;Subvention d'équipement;6288256.0;aide en numéraire;échelonné;2017-12-04;;non;1
Toulouse Métropole;24310051800170;;;RENCONT ROMS NOUS;80518656600024;Subvention de Fonctionnement;2500.0;aide en numéraire;unique;2017-09-07;;non;1
Toulouse Métropole;24310051800170;;;SA D HABITATIONS A LOYER MODERE ALTEAL SA;63080226200034;Subvention d'équipement;1986468.0;aide en numéraire;échelonné;2017-11-20;;non;1
Toulouse Métropole;24310051800170;;;SNCF RESEAU;41228073700310;Subvention d'équipement;2671018.01;aide en numéraire;échelonné;2017-10-20;;non;1
Toulouse Métropole;24310051800170;;;SYNDICAT APICULTEURS MIDI PYRENEES;79317685000022;Subvention de Fonctionnement;2100.0;aide en numéraire;unique;2017-11-27;;non;1
Toulouse Métropole;24310051800170;;;SYNDICAT AUTONOME LE GOURDIN FA FPT;;Subvention de Fonctionnement;853.29;aide en numéraire;unique;2017-12-14;;non;1
Toulouse Métropole;24310051800170;;;SYNDICAT UECT UNSA UNION EMPLOYE;;Subvention de Fonctionnement;1477.29;aide en numéraire;unique;2017-12-14;;non;1
Toulouse Métropole;24310051800170;;;TOULOUSE LE MARATHON DU LIVRE ASSOC;48198116500030;Subvention de Fonctionnement;406000.0;aide en numéraire;échelonné;2017-10-23;;non;1
Toulouse Métropole;24310051800170;;;TOULOUSE METROPOLE HABITAT;40012146300014;Subvention d'équipement;1746350.18;aide en numéraire;échelonné;2017-11-27;;non;1
Toulouse Métropole;24310051800170;;;UN ENFANT DES PARRAINS ASSOC;53012617600029;Subvention de Fonctionnement;5000.0;aide en numéraire;unique;2017-12-31;;non;1
Toulouse Métropole;24310051800170;;;UNION REG SOCIETES COOPERATIVE DE PRODUCTION ASSOC;31219437600058;Subvention de Fonctionnement;7000.0;aide en numéraire;unique;2017-09-26;;non;1
Toulouse Métropole;24310051800170;;;UNIS CITE;39819156900209;Subvention de Fonctionnement;31500.0;aide en numéraire;échelonné;2017-12-29;;non;1
Toulouse Métropole;24310051800170;;;UNIVERSITE FEDERALE DE TOULOUSE MIDI-PYRENEES;13002132200016;Subvention de Fonctionnement;100000.0;aide en numéraire;échelonné;2017-11-09;;non;1
Toulouse Métropole;24310051800170;;;UNIVERSITE TOULOUSE II JEAN JAURES;19311383400017;Subvention de Fonctionnement;850.0;aide en numéraire;unique;2017-05-04;;non;1
Toulouse Métropole;24310051800170;;;INITIATIVES POUR UNE ECONOMIE SOLIDAIRE - IES - SCIC;41764559500022;Subvention de Fonctionnement;13000.0;aide en numéraire;unique;2017-09-25;;non;1
Toulouse Métropole;24310051800170;;;FRANCE NATURE ENVIRONNEMENT MIDI-PYRENEES;32344760700033;Subvention de Fonctionnement;2000.0;aide en numéraire;unique;2017-10-31;;non;1
Toulouse Métropole;24310051800170;;;ISDAT INSTITUT SUP DES ARTS DE TOULOUSE;20002884300015;Subvention de Fonctionnement;100000.0;aide en numéraire;unique;2017-09-05;;non;1
Toulouse Métropole;24310051800170;;;GROUPE RECHERCHE EDUCATION PROSPECTIVE;39158869600032;Subvention de Fonctionnement;5000.0;aide en numéraire;unique;2017-12-21;;non;1
Toulouse Métropole;24310051800170;;;ECOLE REGIONALE 2EME CHANCE ASSOC;44990858100027;Subvention de Fonctionnement;90000.0;aide en numéraire;unique;2017-09-18;;non;1
Toulouse Métropole;24310051800170;;;FRANCO HONGROISE MIDI PYRENEES;51310626000013;Subvention de Fonctionnement;500.0;aide en numéraire;unique;2017-05-24;;non;1
Toulouse Métropole;24310051800170;;;FONDATION PARTENARIALE I2ML;52968677600012;Subvention de Fonctionnement;60900.0;aide en numéraire;unique;2017-09-25;;non;1
Toulouse Métropole;24310051800170;;;INCUBATEUR REGIONAL NUBBO;43298866500027;Subvention de Fonctionnement;50000.0;aide en numéraire;unique;2017-11-23;;non;1
Toulouse Métropole;24310051800170;;;JARDIN NATURE PIBRAC;79752814800019;Subvention de Fonctionnement;1000.0;aide en numéraire;unique;2017-11-24;;non;1
Toulouse Métropole;24310051800170;;;EPIDE;18009259500297;Subvention d'équipement;100000.0;aide en numéraire;unique;2017-10-25;;non;1
Toulouse Métropole;24310051800170;;;MAISON DE L ARCHITECTURE OCCITANIE PYRENEES;44365198900024;Subvention de Fonctionnement;25200.0;aide en numéraire;unique;2017-10-23;;non;1
Toulouse Métropole;24310051800170;;;RESEAU ENTREPRENDRE OCCITANIE GARONNE;44930475700031;Subvention de Fonctionnement;22748.0;aide en numéraire;unique;2017-10-26;;non;1
Toulouse Métropole;24310051800170;;;NOUVEAU LOGIS MERIDIONAL HLM SA;33081455900085;Subvention d'équipement;1823107.0;aide en numéraire;échelonné;2017-12-08;;non;1
Toulouse Métropole;24310051800170;;;LES IMAGINATIONS FERTILES SCIC;53397179200023;Subvention de Fonctionnement;14000.0;aide en numéraire;unique;2017-06-20;;non;1
Toulouse Métropole;24310051800170;;;NATURE MIDI PYRENEES ASSOC;32316822900033;Subvention de Fonctionnement;13300.0;aide en numéraire;unique;2017-11-23;;non;1
Toulouse Métropole;24310051800170;;;PREVENTION ROUTIERE ASSOC;77571979202437;Subvention de Fonctionnement;1800.0;aide en numéraire;unique;2017-08-16;;non;1
Toulouse Métropole;24310051800170;;;NC NUMERICABLE SASU;40046195000034;Subvention d'équipement;38168.19;aide en numéraire;échelonné;2017-11-16;;non;1
Toulouse Métropole;24310051800170;;;LE RELAIS;77693922500020;Subvention de Fonctionnement;12956.68;aide en numéraire;échelonné;2017-07-25;;non;1
Toulouse Métropole;24310051800170;;;ORANGE SA;38012986646850;Subvention d'équipement;19342.64;aide en numéraire;échelonné;2017-04-18;;non;1
Toulouse Métropole;24310051800170;;;OCTOPUS;35408547400030;Subvention de Fonctionnement;4000.0;aide en numéraire;unique;2017-12-31;;non;1
Toulouse Métropole;24310051800170;;;ASSOCIATION GENERALE DES PRODUCTEURS DE MAIS;78235704000032;Subvention de Fonctionnement;3000.0;aide en numéraire;unique;2017-11-28;;non;1
Toulouse Métropole;24310051800170;;;AGRI SUD OUEST INNOVATION SA;49919608700047;Subvention de Fonctionnement;30000.0;aide en numéraire;échelonné;2017-09-25;;non;1
Toulouse Métropole;24310051800170;;;CARREFOURS POUR L EMPLOI;43294548300035;Subvention de Fonctionnement;50000.0;aide en numéraire;échelonné;2017-10-13;;non;1
Toulouse Métropole;24310051800170;;;CANCER BIO SANTE ASSOC;48744551200030;Subvention de Fonctionnement;100000.0;aide en numéraire;échelonné;2017-09-25;;non;1
Toulouse Métropole;24310051800170;;;COMPAGNIE NELSON DUMONT;33195350500046;Subvention de Fonctionnement;25600.0;aide en numéraire;échelonné;2017-08-31;;non;1
Toulouse Métropole;24310051800170;;;COMPAGNONS BATISSEURS;77566663900080;Subvention de Fonctionnement;31342.04;aide en numéraire;échelonné;2017-12-22;;non;1
Toulouse Métropole;24310051800170;;;COOP ACTION SARL;44238180200028;Subvention de Fonctionnement;10500.0;aide en numéraire;unique;2017-11-28;;non;1
Toulouse Métropole;24310051800170;;;COMMUNE D AUCAMVILLE;21310022500019;Subvention d'équipement;183.75;aide en numéraire;unique;2017-11-24;;non;1
Toulouse Métropole;24310051800170;;;DIRE;48096720700022;Subvention de Fonctionnement;5000.0;aide en numéraire;unique;2017-12-01;;non;1
Toulouse Métropole;24310051800170;;;CONSEIL CITOYEN REYNERIE MIRAIL ASSOC;;Subvention de Fonctionnement;6880.0;aide en numéraire;unique;2017-07-31;;non;1
Toulouse Métropole;24310051800170;;;SAVIM SERVICE AIDE AUX VICTIMES D INFORMATION DE MEDIATION ASSOC;39102051800026;Subvention de Fonctionnement;71445.0;aide en numéraire;échelonné;2017-12-31;;non;1
Toulouse Métropole;24310051800170;;;TOULOUSE METROPOLE EMPLOI ASSOC;49252474900032;Subvention de Fonctionnement;291000.0;aide en numéraire;échelonné;2017-10-31;;non;1
Toulouse Métropole;24310051800170;;;TOULOUSE METROPOLE EAU POTABLE;24310051800162;Subvention d'équipement;290934.6;aide en numéraire;échelonné;2017-12-20;;non;1
Toulouse Métropole;24310051800170;;;SOLIHA HAUTE GARONNE;77695150100043;Subvention d'équipement;211107.69;aide en numéraire;échelonné;2017-09-19;;non;1
Toulouse Métropole;24310051800170;;;SOLIDARITES INTERNATIONAL;38951518000054;Subvention d'équipement;12000.0;aide en numéraire;unique;2017-03-08;;non;1
Toulouse Métropole;24310051800170;;;SOLAGRO ASSOC;32451090800050;Subvention de Fonctionnement;104800.0;aide en numéraire;échelonné;2017-11-29;;non;1
Toulouse Métropole;24310051800170;;;TOULOUSE METROPOLE ONCOPOLE;24310051800105;Subvention d'équipement;480000.0;aide en numéraire;unique;2017-12-06;;non;1
Toulouse Métropole;24310051800170;;;SFHE;64201670300208;Subvention d'équipement;21002.0;aide en numéraire;échelonné;2017-03-14;;non;1
Toulouse Métropole;24310051800170;;;SNCF;80833267000013;Subvention d'équipement;45947.88;aide en numéraire;échelonné;2017-12-11;;non;1
Toulouse Métropole;24310051800170;;;SYNDICAT FORCE OUVRIERE TM;;Subvention de Fonctionnement;1824.09;aide en numéraire;unique;2017-12-14;;non;1
Toulouse Métropole;24310051800170;;;VOYAGER EN IMAGES;82290966900019;Subvention de Fonctionnement;1000.0;aide en numéraire;unique;2017-05-03;;non;1
Toulouse Métropole;24310051800170;;;WWF FRANCE;30251866700084;Subvention de Fonctionnement;100000.0;aide en numéraire;unique;2017-10-19;;non;1
Toulouse Métropole;24310051800170;;;54 H CHRONO;79134046600014;Subvention de Fonctionnement;2000.0;aide en numéraire;unique;2017-11-29;;non;1
Toulouse Métropole;24310051800170;;;AGENCE DEVELOPPEMENT COMMUNAL VILLE ST LOUIS;;Subvention d'équipement;100000.0;aide en numéraire;échelonné;2017-11-03;;non;1
Toulouse Métropole;24310051800170;;;AVENIR NOUVELLE MAISON DES CHOMEURS;44012166300023;Subvention de Fonctionnement;10000.0;aide en numéraire;unique;2017-07-12;;non;1
Toulouse Métropole;24310051800170;;;ACADEMIE AIR ET ESPACE ASSOC;34828655000010;Subvention de Fonctionnement;9500.0;aide en numéraire;unique;2017-10-25;;non;1
Toulouse Métropole;24310051800170;;;BOUGER POUR S EN SORTIR;51208167000055;Subvention de Fonctionnement;7000.0;aide en numéraire;unique;2017-12-29;;non;1
Toulouse Métropole;24310051800170;;;BGE SUD OUEST ASSOC;31596310800206;Subvention de Fonctionnement;11955.0;aide en numéraire;unique;2017-09-26;;non;1
Toulouse Métropole;24310051800170;;;APOIRC ASSOC;50990003100014;Subvention de Fonctionnement;24500.0;aide en numéraire;unique;2017-12-12;;non;1
Toulouse Métropole;24310051800170;;;ADOMA SA;78805803001675;Subvention d'équipement;690400.0;aide en numéraire;échelonné;2017-03-14;;non;1
Toulouse Métropole;24310051800170;;;CANALART;49767317800040;Subvention de Fonctionnement;5000.0;aide en numéraire;unique;2017-07-06;;non;1
Toulouse Métropole;24310051800170;;;GIP DOC 31 DEPISTAGE ORGANISE DES CANCERS EN HAUTE-GARONNE;13000571300016;Subvention de Fonctionnement;2500.0;aide en numéraire;unique;2017-12-15;;non;1
Toulouse Métropole;24310051800170;;;CRF CROIX ROUGE FRANCAISE DELEGATION LOCALE TOULOUSE;77567227226590;Subvention de Fonctionnement;50000.0;aide en numéraire;unique;2017-12-18;;non;1
Toulouse Métropole;24310051800170;;;FEDERATION FRANCAISE MOTARDS EN COLERE 31 ASSOC;49105461500027;Subvention de Fonctionnement;1620.0;aide en numéraire;unique;2017-08-09;;non;1
Toulouse Métropole;24310051800170;;;INSTEP MIDI PYRENEES ASSOC;35308765300062;Subvention de Fonctionnement;5114.35;aide en numéraire;unique;2017-10-04;;non;1
Toulouse Métropole;24310051800170;;;ENAC ECOLE AVIATION CIVILE;19311256200015;Subvention de Fonctionnement;2000.0;aide en numéraire;unique;2017-12-20;;non;1
Toulouse Métropole;24310051800170;;;HUMUS ET ASSOCIES H ET A;75107805600023;Subvention de Fonctionnement;4000.0;aide en numéraire;unique;2017-10-31;;non;1
Toulouse Métropole;24310051800170;;;CONSEIL BAFAPATABOR ASSOC;81897927000019;Subvention de Fonctionnement;7444.0;aide en numéraire;unique;2017-07-31;;non;1
Toulouse Métropole;24310051800170;;;COMMUNE DE ST JORY;21310490400015;Subvention d'équipement;576427.5;aide en numéraire;échelonné;2017-12-13;;non;1
Toulouse Métropole;24310051800170;;;DICVIE ASSOC;51488065700010;Subvention de Fonctionnement;5000.0;aide en numéraire;unique;2017-12-31;;non;1
Toulouse Métropole;24310051800170;;;DERBI;48526933600015;Subvention de Fonctionnement;30000.0;aide en numéraire;échelonné;2017-09-25;;non;1
Toulouse Métropole;24310051800170;;;CLUB DES CONSEILS SYNDICAUX DE LA HAUTE GARONNE;75226237800017;Subvention de Fonctionnement;900.0;aide en numéraire;unique;2017-11-27;;non;1
