nomAttribuant;idAttribuant;dateConvention;referenceDecision;nomBeneficiaire;idBeneficiaire;objet;montant;nature;conditionsVersement;datesPeriodeVersement;idRAE;notificationUE;pourcentageSubvention
Toulouse Métropole;24310051800170;;;LES VIDEOPHAGES;44912945100042;Subvention de Fonctionnement;6000.0;aide en numéraire;unique;2012-06-20;;non;1
Toulouse Métropole;24310051800170;;;ISSAT ASSOC;40165509700012;Subvention de Fonctionnement;8000.0;aide en numéraire;unique;2012-09-20;;non;1
Toulouse Métropole;24310051800170;;;FACE;;Subvention de Fonctionnement;16000.0;aide en numéraire;unique;2012-12-12;;non;1
Toulouse Métropole;24310051800170;;;TERRITOIRES LOGEMENT ET ANALYSES SOCIALES ASSOC;53192045200012;Subvention de Fonctionnement;23180.0;aide en numéraire;unique;2012-03-07;;non;1
Toulouse Métropole;24310051800170;;;UNIVERSITE FEDERALE DE TOULOUSE MIDI-PYRENEES;13002132200016;Subvention d'équipement;3000000.0;aide en numéraire;unique;2012-07-19;;non;1
Toulouse Métropole;24310051800170;;;CNRS CTRE NAT DE LA RECHERCHE SCIENTIFIQUE;18008901303720;Subvention d'équipement;500000.0;aide en numéraire;unique;2012-03-13;;non;1
Toulouse Métropole;24310051800170;;;ECOLE DES DROITS DE L HOMME ASSOC;49379812800036;Subvention de Fonctionnement;18500.0;aide en numéraire;échelonné;2012-12-13;;non;1
Toulouse Métropole;24310051800170;;;ECOLE DES PARENTS ET EDUCATEURS;32054356400050;Subvention de Fonctionnement;48600.0;aide en numéraire;échelonné;2012-12-31;;non;1
Toulouse Métropole;24310051800170;;;FESTIVAL LIVRE JEUNESSE OCCITANIE;44446126300014;Subvention de Fonctionnement;4500.0;aide en numéraire;unique;2012-10-02;;non;1
Toulouse Métropole;24310051800170;;;COMMUNE DE ST ORENS DE GAMEVILLE;21310506700010;Subvention de Fonctionnement;11302.57;aide en numéraire;unique;2012-02-01;;non;1
Toulouse Métropole;24310051800170;;;COMPAGNIE LA BARAQUE;37927684300032;Subvention de Fonctionnement;15000.0;aide en numéraire;unique;2012-11-28;;non;1
Toulouse Métropole;24310051800170;;;COMMUNE DE COLOMIERS;21310149600015;Subvention de Fonctionnement;3000.0;aide en numéraire;unique;2012-10-11;;non;1
Toulouse Métropole;24310051800170;;;ERABLES 31;50025958500031;Subvention de Fonctionnement;2000.0;aide en numéraire;échelonné;2012-11-15;;non;1
Toulouse Métropole;24310051800170;;;COMMUNE DE TOULOUSE;21310555400017;Subvention d'équipement;1000000.0;aide en numéraire;unique;2012-12-07;;non;1
Toulouse Métropole;24310051800170;;;CONTACT HG;48483545900013;Subvention de Fonctionnement;5500.0;aide en numéraire;unique;2012-12-13;;non;1
Toulouse Métropole;24310051800170;;;UREI UNION REG ENTREP INSERTION MIDI PYRENEES ASSOC;38059370700033;Subvention de Fonctionnement;9000.0;aide en numéraire;unique;2012-11-21;;non;1
Toulouse Métropole;24310051800170;;;SOCIETE DE LA MOBILITE DE L AGGLOMERATION SA;40837074000024;Subvention d'équipement;0.0;aide en numéraire;échelonné;2012-07-18;;non;1
Toulouse Métropole;24310051800170;;;UNIVERSITE FEDERALE DE TOULOUSE MIDI-PYRENEES;13002132200016;Subvention de Fonctionnement;2700.0;aide en numéraire;unique;2012-10-04;;non;1
Toulouse Métropole;24310051800170;;;TOULOUSE METROPOLE EMPLOI ASSOC;49252474900032;Subvention de Fonctionnement;257600.0;aide en numéraire;échelonné;2012-10-16;;non;1
Toulouse Métropole;24310051800170;;;UNIVERSITE TOULOUSE 1 CAPITOLE;19311382600013;Subvention de Fonctionnement;4000.0;aide en numéraire;échelonné;2012-12-31;;non;1
Toulouse Métropole;24310051800170;;;SEM MINT MARCHE GARE TOULOUSE;63080011800014;Subvention d'équipement;600000.0;aide en numéraire;unique;2012-02-14;;non;1
Toulouse Métropole;24310051800170;;;TOULOUSE METROPOLE HABITAT;40012146300014;Subvention d'équipement;3440630.05;aide en numéraire;échelonné;2012-12-06;;non;1
Toulouse Métropole;24310051800170;;;UNIS CITE;39819156900209;Subvention de Fonctionnement;26300.0;aide en numéraire;échelonné;2012-10-26;;non;1
Toulouse Métropole;24310051800170;;;SYNDICAT COPRO LES PERVENCHES;;Subvention d'équipement;18483.06;aide en numéraire;unique;2012-02-28;;non;1
Toulouse Métropole;24310051800170;;;SAVIM SERVICE AIDE AUX VICTIMES D INFORMATION DE MEDIATION ASSOC;39102051800026;Subvention de Fonctionnement;53346.0;aide en numéraire;échelonné;2012-12-31;;non;1
Toulouse Métropole;24310051800170;;;SA D HABITATIONS A LOYER MODERE ALTEAL SA;63080226200034;Subvention d'équipement;1139052.45;aide en numéraire;échelonné;2012-12-07;;non;1
Toulouse Métropole;24310051800170;;;MISSION LOCALE ASSOCIATION SIEGE ASSOC;32871136100159;Subvention de Fonctionnement;29000.0;aide en numéraire;échelonné;2012-10-23;;non;1
Toulouse Métropole;24310051800170;;;RECH INNOV THERAPEUTIC CANCERO FONDATION;50018352000021;Subvention de Fonctionnement;5000.0;aide en numéraire;unique;2012-12-05;;non;1
Toulouse Métropole;24310051800170;;;RESEAU ENTREPRENDRE OCCITANIE GARONNE;44930475700031;Subvention de Fonctionnement;17600.0;aide en numéraire;unique;2012-12-27;;non;1
Toulouse Métropole;24310051800170;;;SEMECCEL CITE DE L ESPACE;40826624500021;Subvention de Fonctionnement;60000.0;aide en numéraire;échelonné;2012-12-31;;non;1
Toulouse Métropole;24310051800170;;;MOUVEMENT ASSOCIATIF OCCITANIE;48443829600036;Subvention de Fonctionnement;60000.0;aide en numéraire;unique;2012-12-26;;non;1
Toulouse Métropole;24310051800170;;;POLE EMPLOI MIDI PYRENEES;13000548116990;Subvention de Fonctionnement;148550.4;aide en numéraire;unique;2012-12-19;;non;1
Toulouse Métropole;24310051800170;;;SEMIDIAS;39839432000012;Subvention de Fonctionnement;57049.1;aide en numéraire;échelonné;2012-10-10;;non;1
Toulouse Métropole;24310051800170;;;ONERA;77572287900092;Subvention d'équipement;65560.0;aide en numéraire;unique;2012-12-04;;non;1
Toulouse Métropole;24310051800170;;;AUAT AGENCE  URBANISME AGGLOMERATION TOULOUSAINE ASSOC;77695030500016;Subvention de Fonctionnement;2317837.0;aide en numéraire;échelonné;2012-07-10;;non;1
Toulouse Métropole;24310051800170;;;CENTRE RECHERCHE ET MEDIATION CERME ASSOC;47804918200023;Subvention de Fonctionnement;15120.0;aide en numéraire;unique;2012-07-19;;non;1
Toulouse Métropole;24310051800170;;;BIOMEDICAL ALLIANCE ASSOC;51380607500018;Subvention de Fonctionnement;10000.0;aide en numéraire;unique;2012-12-26;;non;1
Toulouse Métropole;24310051800170;;;CLUB GALAXIE ASSOC;48171391500017;Subvention de Fonctionnement;2500.0;aide en numéraire;unique;2012-12-05;;non;1
Toulouse Métropole;24310051800170;;;CCI ZARAGOZA;;Subvention de Fonctionnement;48526.39;aide en numéraire;échelonné;2012-10-10;;non;1
Toulouse Métropole;24310051800170;;;ASPJ ASS SOUTIEN PREVENTION JUDICIAIRE ASSOC;32852569600055;Subvention de Fonctionnement;69870.0;aide en numéraire;échelonné;2012-09-07;;non;1
Toulouse Métropole;24310051800170;;;CLUB DES CONSEILS SYNDICAUX DE LA HAUTE GARONNE;75226237800017;Subvention de Fonctionnement;1000.0;aide en numéraire;unique;2012-11-21;;non;1
Toulouse Métropole;24310051800170;;;CNES CENTRE NATIONAL D ETUDES SPATIALES;77566591200082;Subvention de Fonctionnement;60000.0;aide en numéraire;échelonné;2012-12-17;;non;1
Toulouse Métropole;24310051800170;;;CNRS CTRE NAT DE LA RECHERCHE SCIENTIFIQUE;18008901303720;Subvention de Fonctionnement;9000.0;aide en numéraire;unique;2012-12-07;;non;1
Toulouse Métropole;24310051800170;;;CHAMBRE DEPT  AGRICULTURE HAUTE-GARONNE;18310004900026;Subvention de Fonctionnement;30000.0;aide en numéraire;échelonné;2012-12-12;;non;1
Toulouse Métropole;24310051800170;;;AVENIR NOUVELLE MAISON DES CHOMEURS;44012166300023;Subvention de Fonctionnement;10000.0;aide en numéraire;unique;2012-06-11;;non;1
Toulouse Métropole;24310051800170;;;CENTRE FORMATION DEPARTEMENTAL;13000835200747;Subvention de Fonctionnement;10336.14;aide en numéraire;unique;2012-09-11;;non;1
Toulouse Métropole;24310051800170;;;CICF MIDI PYRENEES;48975002600010;Subvention de Fonctionnement;4000.0;aide en numéraire;unique;2012-11-23;;non;1
Toulouse Métropole;24310051800170;;;APUMP ASSOC;42028675900022;Subvention de Fonctionnement;30000.0;aide en numéraire;échelonné;2012-12-18;;non;1
Toulouse Métropole;24310051800170;;;ARPADE;30492789000091;Subvention de Fonctionnement;118500.0;aide en numéraire;échelonné;2012-12-31;;non;1
Toulouse Métropole;24310051800170;;;MAISON DES DROITS DES ENFANTS ET DES JEUNES;39945352100045;Subvention de Fonctionnement;12930.0;aide en numéraire;échelonné;2012-12-13;;non;1
Toulouse Métropole;24310051800170;;;RFTM RECETTE DES FINANCES TOULOUSE MUNICIPALE;13000835201018;Subvention d'équipement;2847856.0;aide en numéraire;échelonné;2012-12-14;;non;1
Toulouse Métropole;24310051800170;;;ORCHESTRE DE CHAMBRE DE TOULOUSE SCCP;47997515300020;Subvention de Fonctionnement;50000.0;aide en numéraire;échelonné;2012-12-04;;non;1
Toulouse Métropole;24310051800170;;;LA MAISON DE L INITIATIVE SCOP;39838610200048;Subvention de Fonctionnement;15000.0;aide en numéraire;échelonné;2012-12-10;;non;1
Toulouse Métropole;24310051800170;;;REGIONALE FNARS MIDI PYRENEES ASSOC;41071364800013;Subvention de Fonctionnement;9000.0;aide en numéraire;unique;2012-09-26;;non;1
Toulouse Métropole;24310051800170;;;PARTAGEONS LES JARDINS;54004176100029;Subvention de Fonctionnement;3000.0;aide en numéraire;unique;2012-11-29;;non;1
Toulouse Métropole;24310051800170;;;LA  MELEE ASSOC;44371783000055;Subvention de Fonctionnement;99000.0;aide en numéraire;échelonné;2012-12-05;;non;1
Toulouse Métropole;24310051800170;;;MIX ARTS MYRYS ASSOC;41816980100044;Subvention d'équipement;58800.0;aide en numéraire;unique;2012-05-21;;non;1
Toulouse Métropole;24310051800170;;;PROMOLOGIS SA;69080205300023;Subvention d'équipement;2738356.4;aide en numéraire;échelonné;2012-12-10;;non;1
Toulouse Métropole;24310051800170;;;LA  MELEE ASSOC;44371783000055;Subvention d'équipement;27500.0;aide en numéraire;unique;2012-09-17;;non;1
Toulouse Métropole;24310051800170;;;UNION REG SOCIETES COOPERATIVE DE PRODUCTION ASSOC;31219437600058;Subvention de Fonctionnement;46000.0;aide en numéraire;échelonné;2012-12-05;;non;1
Toulouse Métropole;24310051800170;;;UCJG UNION CHRET JEUNES GENS ROBERT MONNIER ASSOC;31594728300026;Subvention d'équipement;150000.0;aide en numéraire;unique;2012-09-20;;non;1
Toulouse Métropole;24310051800170;;;SM POUR L AMENAGEMENT DE LA FORET BOUCONNE;25310113300044;Subvention de Fonctionnement;195000.0;aide en numéraire;unique;2012-07-26;;non;1
Toulouse Métropole;24310051800170;;;SCIENCE ANIMATION;33967328700027;Subvention de Fonctionnement;6000.0;aide en numéraire;unique;2012-11-15;;non;1
Toulouse Métropole;24310051800170;;;VIA BRACHY;44231311000045;Subvention de Fonctionnement;24000.0;aide en numéraire;échelonné;2012-09-26;;non;1
Toulouse Métropole;24310051800170;;;SFHE;64201670300208;Subvention d'équipement;560164.0;aide en numéraire;échelonné;2012-12-04;;non;1
Toulouse Métropole;24310051800170;;;SYNDICAT UECT UNSA UNION EMPLOYE;;Subvention de Fonctionnement;1393.0;aide en numéraire;unique;2012-09-06;;non;1
Toulouse Métropole;24310051800170;;;SYNDICAT SUD CUTM;;Subvention de Fonctionnement;1120.0;aide en numéraire;unique;2012-09-13;;non;1
Toulouse Métropole;24310051800170;;;CRESS CHAMBRE REG ECONOMIE SOCIALE ET SOLIDAIRE ASSOC;41120410000035;Subvention de Fonctionnement;16000.0;aide en numéraire;unique;2012-05-10;;non;1
Toulouse Métropole;24310051800170;;;INITIATIVES POUR UNE ECONOMIE SOLIDAIRE - IES - SCIC;41764559500022;Subvention de Fonctionnement;12000.0;aide en numéraire;unique;2012-10-16;;non;1
Toulouse Métropole;24310051800170;;;FRANCE NATURE ENVIRONNEMENT MIDI-PYRENEES;32344760700033;Subvention de Fonctionnement;10350.0;aide en numéraire;échelonné;2012-11-29;;non;1
Toulouse Métropole;24310051800170;;;EUROPEENNE DU FILM D ANIMATION CARTOON;50907979400012;Subvention de Fonctionnement;30000.0;aide en numéraire;unique;2012-09-05;;non;1
Toulouse Métropole;24310051800170;;;LA CITE DES JARDINS HLM SA;60080082500033;Subvention d'équipement;1222471.78;aide en numéraire;échelonné;2012-12-10;;non;1
Toulouse Métropole;24310051800170;;;ET QUI LIBRE MARIONNETTISSIMO;48286120000020;Subvention de Fonctionnement;15000.0;aide en numéraire;unique;2012-12-31;;non;1
Toulouse Métropole;24310051800170;;;LA GRAINERIE ASSOC;44492307200037;Subvention de Fonctionnement;159500.0;aide en numéraire;échelonné;2012-12-31;;non;1
Toulouse Métropole;24310051800170;;;LA GLANERIE ASSOC;45357906200051;Subvention de Fonctionnement;110000.0;aide en numéraire;échelonné;2012-12-13;;non;1
Toulouse Métropole;24310051800170;;;COMMUNE DE FONBEAUZARD;21310186800015;Subvention de Fonctionnement;6000.0;aide en numéraire;unique;2012-12-31;;non;1
Toulouse Métropole;24310051800170;;;IMO LLEIDA;;Subvention de Fonctionnement;32760.45;aide en numéraire;unique;2012-10-10;;non;1
Toulouse Métropole;24310051800170;;;ANAH AGENCE NATIONALE DE L HABITAT;18006702700029;Subvention d'équipement;533217.0;aide en numéraire;échelonné;2012-09-12;;non;1
Toulouse Métropole;24310051800170;;;3F OCCITANIE SA;71682041000026;Subvention d'équipement;93620.0;aide en numéraire;échelonné;2012-09-17;;non;1
Toulouse Métropole;24310051800170;;;ADEPES;42497906000037;Subvention de Fonctionnement;21600.0;aide en numéraire;échelonné;2012-07-19;;non;1
Toulouse Métropole;24310051800170;;;FFPE FEDERATION DES FEMMES POUR L EUROPE;39142818200029;Subvention de Fonctionnement;18000.0;aide en numéraire;unique;2012-06-11;;non;1
Toulouse Métropole;24310051800170;;;COMITE BASSIN  EMPLOI NORD HAUTE GARONNE;42371106800019;Subvention de Fonctionnement;1195.61;aide en numéraire;unique;2012-04-02;;non;1
Toulouse Métropole;24310051800170;;;DES ETOILES ET DES AILES ASSOC;52761054700012;Subvention de Fonctionnement;40000.0;aide en numéraire;échelonné;2012-12-11;;non;1
Toulouse Métropole;24310051800170;;;ECOLE REGIONALE 2EME CHANCE ASSOC;44990858100027;Subvention de Fonctionnement;40000.0;aide en numéraire;unique;2012-09-06;;non;1
Toulouse Métropole;24310051800170;;;COMPAGNIE NELSON DUMONT;33195350500046;Subvention de Fonctionnement;40000.0;aide en numéraire;échelonné;2012-07-19;;non;1
Toulouse Métropole;24310051800170;;;COMPETENCES PLUS ASSOC;52178647500025;Subvention de Fonctionnement;22000.0;aide en numéraire;échelonné;2012-10-04;;non;1
Toulouse Métropole;24310051800170;;;EUROSUD TRANSPORT;38784131500022;Subvention de Fonctionnement;10000.0;aide en numéraire;unique;2012-12-18;;non;1
Toulouse Métropole;24310051800170;;;CA SICOVAL;24310063300011;Subvention de Fonctionnement;18783.34;aide en numéraire;échelonné;2012-11-22;;non;1
Toulouse Métropole;24310051800170;;;DOMICIMM SARL;44222773200033;Subvention d'équipement;34651.0;aide en numéraire;unique;2012-12-07;;non;1
Toulouse Métropole;24310051800170;;;DO RE MI FA SPORTS;;Subvention de Fonctionnement;10000.0;aide en numéraire;unique;2012-12-18;;non;1
Toulouse Métropole;24310051800170;;;LES PETITS DEBROUILLARDS MIDI PY ASSOC;39093423000066;Subvention de Fonctionnement;12000.0;aide en numéraire;échelonné;2012-11-15;;non;1
Toulouse Métropole;24310051800170;;;PREFIG CONFLUENCE GARONNE ARIEGE ASSOC;50036347800016;Subvention de Fonctionnement;22661.64;aide en numéraire;échelonné;2012-11-29;;non;1
Toulouse Métropole;24310051800170;;;NOUVEAU LOGIS MERIDIONAL HLM SA;33081455900085;Subvention d'équipement;408979.14;aide en numéraire;échelonné;2012-12-10;;non;1
Toulouse Métropole;24310051800170;;;GRAINE MIDI PYRENEES ASSOC;42058246200032;Subvention de Fonctionnement;7500.0;aide en numéraire;échelonné;2012-11-29;;non;1
Toulouse Métropole;24310051800170;;;MUTUELLE INTERIALE;77568536500568;Subvention de Fonctionnement;103493.65;aide en numéraire;échelonné;2012-12-11;;non;1
Toulouse Métropole;24310051800170;;;NUMERICABLE SAS;37922952900449;Subvention d'équipement;31374.42;aide en numéraire;échelonné;2012-06-13;;non;1
Toulouse Métropole;24310051800170;;;L USINE;39977063500031;Subvention de Fonctionnement;159070.64;aide en numéraire;échelonné;2012-12-07;;non;1
Toulouse Métropole;24310051800170;;;ONCOMIP ASSOC;48036579000025;Subvention de Fonctionnement;5000.0;aide en numéraire;unique;2012-12-19;;non;1
