nomAttribuant;idAttribuant;dateConvention;referenceDecision;nomBeneficiaire;idBeneficiaire;objet;montant;nature;conditionsVersement;datesPeriodeVersement;idRAE;notificationUE;pourcentageSubvention
Toulouse Métropole;24310051800170;;;ECOLE REGIONALE 2EME CHANCE ASSOC;44990858100027;Subvention de Fonctionnement;100000.0;aide en numéraire;échelonné;2013-12-31;;non;1
Toulouse Métropole;24310051800170;;;COMMUNE DE ST ORENS DE GAMEVILLE;21310506700010;Subvention de Fonctionnement;6000.0;aide en numéraire;unique;2013-11-29;;non;1
Toulouse Métropole;24310051800170;;;COMPAGNIE NELSON DUMONT;33195350500046;Subvention de Fonctionnement;40000.0;aide en numéraire;échelonné;2013-07-12;;non;1
Toulouse Métropole;24310051800170;;;ECOLE ARCHITECTURE DE TOULOUSE;19310150800011;Subvention de Fonctionnement;3500.0;aide en numéraire;unique;2013-12-11;;non;1
Toulouse Métropole;24310051800170;;;ECOLE DE CIRQUE PEP S;38420801300050;Subvention de Fonctionnement;13000.0;aide en numéraire;unique;2013-03-04;;non;1
Toulouse Métropole;24310051800170;;;DES CHALETS HLM SA;66080284400028;Subvention d'équipement;1865967.0;aide en numéraire;échelonné;2013-12-06;;non;1
Toulouse Métropole;24310051800170;;;GRISELIDIS ASSOC;43243801800041;Subvention de Fonctionnement;4000.0;aide en numéraire;unique;2013-07-05;;non;1
Toulouse Métropole;24310051800170;;;CORPS ET ARTS;40903964100033;Subvention de Fonctionnement;14000.0;aide en numéraire;unique;2013-03-19;;non;1
Toulouse Métropole;24310051800170;;;CENTRE INFORMATION SUR DROITS FEMMES ET FAMILLES HAUTE GARONNE;31349910500010;Subvention de Fonctionnement;26591.87;aide en numéraire;échelonné;2013-12-23;;non;1
Toulouse Métropole;24310051800170;;;CNRS CTRE NAT DE LA RECHERCHE SCIENTIFIQUE;18008901303720;Subvention d'équipement;349441.0;aide en numéraire;échelonné;2013-12-09;;non;1
Toulouse Métropole;24310051800170;;;ANAH AGENCE NATIONALE DE L HABITAT;18006702700029;Subvention d'équipement;263217.0;aide en numéraire;unique;2013-02-18;;non;1
Toulouse Métropole;24310051800170;;;BIOMEDICAL ALLIANCE ASSOC;51380607500018;Subvention de Fonctionnement;10000.0;aide en numéraire;unique;2013-08-27;;non;1
Toulouse Métropole;24310051800170;;;AVANTI POPOLO ASSOC;51326800300029;Subvention de Fonctionnement;3600.0;aide en numéraire;échelonné;2013-07-18;;non;1
Toulouse Métropole;24310051800170;;;BGE SUD OUEST ASSOC;31596310800206;Subvention de Fonctionnement;13000.0;aide en numéraire;unique;2013-12-19;;non;1
Toulouse Métropole;24310051800170;;;CLUB GALAXIE ASSOC;48171391500017;Subvention de Fonctionnement;2000.0;aide en numéraire;unique;2013-12-05;;non;1
Toulouse Métropole;24310051800170;;;BE  BLIBOP ASSOC;53930531800013;Subvention de Fonctionnement;12000.0;aide en numéraire;unique;2013-06-06;;non;1
Toulouse Métropole;24310051800170;;;ARPADE;30492789000091;Subvention de Fonctionnement;129510.0;aide en numéraire;échelonné;2013-12-18;;non;1
Toulouse Métropole;24310051800170;;;APUMP ASSOC;42028675900022;Subvention de Fonctionnement;30000.0;aide en numéraire;unique;2013-09-06;;non;1
Toulouse Métropole;24310051800170;;;OPH 31 OFFICE PUBLIC DE L HABITAT HAUTE GARONNE;27310002400036;Subvention d'équipement;32400.0;aide en numéraire;unique;2013-11-27;;non;1
Toulouse Métropole;24310051800170;;;INRA INSTITUT NATIONAL RECHERCHE AGRONOMIQUE;18007003901134;Subvention de Fonctionnement;4000.0;aide en numéraire;unique;2013-12-20;;non;1
Toulouse Métropole;24310051800170;;;LA CITE DES JARDINS HLM SA;60080082500033;Subvention d'équipement;1155356.0;aide en numéraire;échelonné;2013-12-02;;non;1
Toulouse Métropole;24310051800170;;;LA MAISON DU VELO ASSOC;48742094500023;Subvention de Fonctionnement;245000.0;aide en numéraire;échelonné;2013-12-31;;non;1
Toulouse Métropole;24310051800170;;;LA GRAINERIE ASSOC;44492307200037;Subvention de Fonctionnement;279090.0;aide en numéraire;échelonné;2013-12-23;;non;1
Toulouse Métropole;24310051800170;;;INSTITUT AERO FORMATIONS;45211949800023;Subvention de Fonctionnement;4328.57;aide en numéraire;unique;2013-07-16;;non;1
Toulouse Métropole;24310051800170;;;LA MAISON DU VELO ASSOC;48742094500023;Subvention d'équipement;30000.0;aide en numéraire;unique;2014-01-06;;non;1
Toulouse Métropole;24310051800170;;;HOLEO DEVELOPPEMENT;51477459500011;Subvention de Fonctionnement;7224.0;aide en numéraire;unique;2013-11-12;;non;1
Toulouse Métropole;24310051800170;;;IDEES INTERIM;50937775000013;Subvention de Fonctionnement;8282.4;aide en numéraire;unique;2013-07-16;;non;1
Toulouse Métropole;24310051800170;;;IMO LLEIDA;;Subvention de Fonctionnement;92271.58;aide en numéraire;unique;2013-11-25;;non;1
Toulouse Métropole;24310051800170;;;TOULOUSE METROPOLE EMPLOI ASSOC;49252474900032;Subvention de Fonctionnement;298000.0;aide en numéraire;échelonné;2013-07-04;;non;1
Toulouse Métropole;24310051800170;;;VIA BRACHY;44231311000045;Subvention de Fonctionnement;24000.0;aide en numéraire;échelonné;2013-08-01;;non;1
Toulouse Métropole;24310051800170;;;UNIS CITE;39819156900209;Subvention de Fonctionnement;20100.0;aide en numéraire;unique;2013-10-30;;non;1
Toulouse Métropole;24310051800170;;;AIMP ASS INGENIERIE MIDI PYRENEES ASSOC;50486050300011;Subvention de Fonctionnement;1000.0;aide en numéraire;unique;2013-03-08;;non;1
Toulouse Métropole;24310051800170;;;ACADEMIE AIR ET ESPACE ASSOC;34828655000010;Subvention de Fonctionnement;15000.0;aide en numéraire;unique;2013-09-17;;non;1
Toulouse Métropole;24310051800170;;;AAAF GROUPE REGIONAL DE TLSE;77568926800057;Subvention de Fonctionnement;4000.0;aide en numéraire;unique;2013-11-29;;non;1
Toulouse Métropole;24310051800170;;;ADOMA SA;78805803001675;Subvention d'équipement;266000.0;aide en numéraire;échelonné;2013-05-06;;non;1
Toulouse Métropole;24310051800170;;;2 BOUTS ASSOC;48854212700045;Subvention de Fonctionnement;5000.0;aide en numéraire;unique;2013-09-12;;non;1
Toulouse Métropole;24310051800170;;;ACDENT GROUPE DE THEATRE EUROPEEN;47946256600015;Subvention de Fonctionnement;60000.0;aide en numéraire;unique;2013-06-14;;non;1
Toulouse Métropole;24310051800170;;;AGRI SUD OUEST INNOVATION SA;49919608700047;Subvention de Fonctionnement;30000.0;aide en numéraire;échelonné;2013-08-27;;non;1
Toulouse Métropole;24310051800170;;;AMICALE DU NID ASSOC;77572367900384;Subvention de Fonctionnement;4200.0;aide en numéraire;échelonné;2013-06-12;;non;1
Toulouse Métropole;24310051800170;;;ARCHIVES SOLUTIONS SARL;52909308000024;Subvention de Fonctionnement;1500.0;aide en numéraire;unique;2013-05-29;;non;1
Toulouse Métropole;24310051800170;;;ARTILECT ASSOC;51311307600030;Subvention de Fonctionnement;4000.0;aide en numéraire;unique;2013-11-29;;non;1
Toulouse Métropole;24310051800170;;;ASPJ ASS SOUTIEN PREVENTION JUDICIAIRE ASSOC;32852569600055;Subvention de Fonctionnement;69870.0;aide en numéraire;échelonné;2013-09-27;;non;1
Toulouse Métropole;24310051800170;;;AUAT AGENCE  URBANISME AGGLOMERATION TOULOUSAINE ASSOC;77695030500016;Subvention de Fonctionnement;2413111.0;aide en numéraire;échelonné;2013-10-31;;non;1
Toulouse Métropole;24310051800170;;;CANCER BIO SANTE ASSOC;48744551200030;Subvention de Fonctionnement;115000.0;aide en numéraire;échelonné;2013-09-10;;non;1
Toulouse Métropole;24310051800170;;;CENTRE RECHERCHE ET MEDIATION CERME ASSOC;47804918200023;Subvention de Fonctionnement;16080.0;aide en numéraire;unique;2013-09-10;;non;1
Toulouse Métropole;24310051800170;;;CIRQUE DE FEMMES EN TOUT GENRE ASSOC;53889831300027;Subvention de Fonctionnement;14000.0;aide en numéraire;unique;2013-03-27;;non;1
Toulouse Métropole;24310051800170;;;CLASSISCO POUR LA MUSIQUE A L ECOLE ASSOC;44324608700029;Subvention de Fonctionnement;15000.0;aide en numéraire;unique;2013-06-20;;non;1
Toulouse Métropole;24310051800170;;;CNRS CTRE NAT DE LA RECHERCHE SCIENTIFIQUE;18008901303720;Subvention de Fonctionnement;1000.0;aide en numéraire;unique;2013-08-27;;non;1
Toulouse Métropole;24310051800170;;;COMPAGNIE LA BARAQUE;37927684300032;Subvention de Fonctionnement;15000.0;aide en numéraire;unique;2013-11-26;;non;1
Toulouse Métropole;24310051800170;;;COORACE OCCITANIE;40173631900047;Subvention de Fonctionnement;9000.0;aide en numéraire;unique;2013-07-02;;non;1
Toulouse Métropole;24310051800170;;;DELL ARTE ASSOC;41375052200042;Subvention de Fonctionnement;20000.0;aide en numéraire;unique;2013-07-29;;non;1
Toulouse Métropole;24310051800170;;;DICVIE ASSOC;51488065700010;Subvention de Fonctionnement;5000.0;aide en numéraire;unique;2013-09-10;;non;1
Toulouse Métropole;24310051800170;;;ECOLE DES DROITS DE L HOMME ASSOC;49379812800036;Subvention de Fonctionnement;22500.0;aide en numéraire;échelonné;2013-12-12;;non;1
Toulouse Métropole;24310051800170;;;ECOLE DES PARENTS ET EDUCATEURS;32054356400050;Subvention de Fonctionnement;48600.0;aide en numéraire;échelonné;2013-12-23;;non;1
Toulouse Métropole;24310051800170;;;FEDERATION FRANCAISE MOTARDS EN COLERE 31 ASSOC;49105461500027;Subvention de Fonctionnement;1870.0;aide en numéraire;unique;2013-07-19;;non;1
Toulouse Métropole;24310051800170;;;GRAPHITI CIRDD MIDI PYRENEES ASSOC;38918848300033;Subvention de Fonctionnement;13500.0;aide en numéraire;unique;2013-06-17;;non;1
Toulouse Métropole;24310051800170;;;IEP INSTITUT  ETUDES POLITIQUES 31;19311386700017;Subvention de Fonctionnement;3000.0;aide en numéraire;unique;2013-12-05;;non;1
Toulouse Métropole;24310051800170;;;INITIATIVES POUR UNE ECONOMIE SOLIDAIRE - IES - SCIC;41764559500022;Subvention de Fonctionnement;18000.0;aide en numéraire;échelonné;2013-12-03;;non;1
Toulouse Métropole;24310051800170;;;INSTITUT FORMATION SLOW FOOD;53798895800022;Subvention de Fonctionnement;1000.0;aide en numéraire;unique;2013-08-23;;non;1
Toulouse Métropole;24310051800170;;;ISDAT INSTITUT SUP DES ARTS DE TOULOUSE;20002884300015;Subvention de Fonctionnement;100000.0;aide en numéraire;unique;2013-12-23;;non;1
Toulouse Métropole;24310051800170;;;LES PETITS DEBROUILLARDS MIDI PY ASSOC;39093423000066;Subvention de Fonctionnement;8000.0;aide en numéraire;unique;2013-09-12;;non;1
Toulouse Métropole;24310051800170;;;L USINE;39977063500031;Subvention de Fonctionnement;176990.0;aide en numéraire;échelonné;2013-12-10;;non;1
Toulouse Métropole;24310051800170;;;MIPY GREEN ASSOC;74982172400012;Subvention de Fonctionnement;14200.0;aide en numéraire;échelonné;2013-07-15;;non;1
Toulouse Métropole;24310051800170;;;OCTOPUS;35408547400030;Subvention de Fonctionnement;4000.0;aide en numéraire;unique;2013-12-31;;non;1
Toulouse Métropole;24310051800170;;;POINT RENCONTRE CHOMEURS ET PRECAIRE ASSOC;40299109500025;Subvention de Fonctionnement;8000.0;aide en numéraire;unique;2013-09-25;;non;1
Toulouse Métropole;24310051800170;;;PROMOSALONS SALON SIANE;52142996900012;Subvention de Fonctionnement;5000.0;aide en numéraire;unique;2013-12-06;;non;1
Toulouse Métropole;24310051800170;;;PROTECTION ENFANCE ET ADOLESCENCE ASSOC;77558112700047;Subvention de Fonctionnement;8160.0;aide en numéraire;échelonné;2013-07-05;;non;1
Toulouse Métropole;24310051800170;;;RESEAU SEMENCES PAYSANNES ASSOC;45312725000026;Subvention de Fonctionnement;13500.0;aide en numéraire;échelonné;2013-11-14;;non;1
Toulouse Métropole;24310051800170;;;RFTM RECETTE DES FINANCES TOULOUSE MUNICIPALE;13000835201018;Subvention de Fonctionnement;-98175.58;aide en numéraire;échelonné;2013-12-31;;non;1
Toulouse Métropole;24310051800170;;;SAS BIOVA;80991562200017;Subvention de Fonctionnement;4000.0;aide en numéraire;unique;2013-10-14;;non;1
Toulouse Métropole;24310051800170;;;SFHE;64201670300208;Subvention d'équipement;278724.0;aide en numéraire;échelonné;2013-12-02;;non;1
Toulouse Métropole;24310051800170;;;SOLIHA HAUTE GARONNE;77695150100043;Subvention d'équipement;58800.0;aide en numéraire;unique;2013-09-24;;non;1
Toulouse Métropole;24310051800170;;;UIMM MIDI-PYRENEES;77694947100010;Subvention de Fonctionnement;5000.0;aide en numéraire;unique;2013-02-18;;non;1
Toulouse Métropole;24310051800170;;;UNION REG SOCIETES COOPERATIVE DE PRODUCTION ASSOC;31219437600058;Subvention de Fonctionnement;44000.0;aide en numéraire;échelonné;2013-12-20;;non;1
Toulouse Métropole;24310051800170;;;ACCUEIL ET FAMILLE PLACEMENT FAMILIAL ASSOC;77693902700046;Subvention de Fonctionnement;4200.0;aide en numéraire;unique;2013-09-10;;non;1
Toulouse Métropole;24310051800170;;;ADEPES;42497906000037;Subvention de Fonctionnement;24000.0;aide en numéraire;échelonné;2013-12-06;;non;1
Toulouse Métropole;24310051800170;;;ADIE DROIT A L INITIATIVE ECONOMIQUE ASSOC;35221687301565;Subvention de Fonctionnement;30000.0;aide en numéraire;échelonné;2013-12-06;;non;1
Toulouse Métropole;24310051800170;;;ADN MP DIGITAL PLACE ASSOC;53108169300024;Subvention de Fonctionnement;20000.0;aide en numéraire;unique;2013-06-18;;non;1
Toulouse Métropole;24310051800170;;;AMENE MOI UN MOUTON ASSOC;51073078100018;Subvention de Fonctionnement;2100.0;aide en numéraire;unique;2013-07-18;;non;1
Toulouse Métropole;24310051800170;;;ATMO OCCITANIE;30859970300037;Subvention de Fonctionnement;166755.0;aide en numéraire;échelonné;2013-12-19;;non;1
Toulouse Métropole;24310051800170;;;AVENIR NOUVELLE MAISON DES CHOMEURS;44012166300023;Subvention de Fonctionnement;10000.0;aide en numéraire;unique;2013-07-10;;non;1
Toulouse Métropole;24310051800170;;;BLEUE COMME UNE ORANGE ASSOC;43919494500028;Subvention de Fonctionnement;1500.0;aide en numéraire;unique;2013-10-23;;non;1
Toulouse Métropole;24310051800170;;;CARREFOURS POUR L EMPLOI;43294548300035;Subvention de Fonctionnement;90000.0;aide en numéraire;échelonné;2013-09-02;;non;1
Toulouse Métropole;24310051800170;;;CCIT CHAMBRE COMMERCE INDUSTRIE DE TOULOUSE;18310002300013;Subvention de Fonctionnement;89479.9;aide en numéraire;échelonné;2013-12-24;;non;1
Toulouse Métropole;24310051800170;;;CENT POUR CENT PUR SPORT ASSOC;44840068900023;Subvention de Fonctionnement;2000.0;aide en numéraire;unique;2013-12-11;;non;1
Toulouse Métropole;24310051800170;;;CEPIERE FORMATION ASSOC;38126527100019;Subvention de Fonctionnement;15767.83;aide en numéraire;unique;2013-07-11;;non;1
Toulouse Métropole;24310051800170;;;CITES DU SECOURS CATHOLIQUE EX ASSO CITE LA MADELAINE ASSOC;35330523800233;Subvention d'équipement;393299.07;aide en numéraire;unique;2013-05-06;;non;1
Toulouse Métropole;24310051800170;;;COMMUNE DE BLAGNAC;21310069600011;Subvention d'équipement;2526696.0;aide en numéraire;unique;2013-12-12;;non;1
Toulouse Métropole;24310051800170;;;CRP CENTRE REGIONAL DE PRODUCTIVITE ASSOC;77695085900020;Subvention de Fonctionnement;7500.0;aide en numéraire;unique;2013-06-18;;non;1
Toulouse Métropole;24310051800170;;;ERABLES 31;50025958500031;Subvention de Fonctionnement;3000.0;aide en numéraire;unique;2013-10-25;;non;1
Toulouse Métropole;24310051800170;;;FRANCE NATURE ENVIRONNEMENT MIDI-PYRENEES;32344760700033;Subvention de Fonctionnement;1250.0;aide en numéraire;unique;2013-12-31;;non;1
Toulouse Métropole;24310051800170;;;GRAINE MIDI PYRENEES ASSOC;42058246200032;Subvention de Fonctionnement;5000.0;aide en numéraire;unique;2013-12-31;;non;1
Toulouse Métropole;24310051800170;;;INRA INSTITUT NATIONAL RECHERCHE AGRONOMIQUE;18007003901134;Subvention d'équipement;200000.0;aide en numéraire;unique;2013-12-05;;non;1
Toulouse Métropole;24310051800170;;;INSTITUT NATIONAL POLYTECHNIQUE DE TOULOUSE;19311381800127;Subvention d'équipement;279768.24;aide en numéraire;unique;2013-03-08;;non;1
Toulouse Métropole;24310051800170;;;K DANSE;32694316400029;Subvention de Fonctionnement;10000.0;aide en numéraire;unique;2013-07-29;;non;1
Toulouse Métropole;24310051800170;;;LA MAISON DE L INITIATIVE SCOP;39838610200048;Subvention de Fonctionnement;23708.09;aide en numéraire;échelonné;2013-12-06;;non;1
Toulouse Métropole;24310051800170;;;LA  MELEE ASSOC;44371783000055;Subvention de Fonctionnement;75000.0;aide en numéraire;échelonné;2013-10-15;;non;1
Toulouse Métropole;24310051800170;;;LA  MELEE ASSOC;44371783000055;Subvention d'équipement;27243.94;aide en numéraire;unique;2013-02-20;;non;1
Toulouse Métropole;24310051800170;;;LES VIDEOPHAGES;44912945100042;Subvention de Fonctionnement;6000.0;aide en numéraire;unique;2013-07-29;;non;1
Toulouse Métropole;24310051800170;;;MAISON DES DROITS DES ENFANTS ET DES JEUNES;39945352100045;Subvention de Fonctionnement;12930.0;aide en numéraire;unique;2013-09-10;;non;1
Toulouse Métropole;24310051800170;;;MOUVEMENT DES ENTREPRENEURS SOCIAUX ASSOC;52006778600035;Subvention de Fonctionnement;24000.0;aide en numéraire;échelonné;2013-10-09;;non;1
Toulouse Métropole;24310051800170;;;OBSERVER IMMOBILIER TOULOUSAIN;48118780500033;Subvention de Fonctionnement;70000.0;aide en numéraire;échelonné;2013-12-06;;non;1
Toulouse Métropole;24310051800170;;;ONERA;77572287900092;Subvention d'équipement;65560.0;aide en numéraire;unique;2013-11-12;;non;1
Toulouse Métropole;24310051800170;;;OPPIDEA SEM;52899835400021;Subvention d'équipement;2144875.95;aide en numéraire;échelonné;2013-10-15;;non;1
